t,base_x,base_y,base_z,base_yaw,site_x,site_y,site_z,tracking_error,solve_time_ms,iterations,converged
11.380084875,-0.05540121461155403,-0.03410653631061239,0.0,0.05723745713749269,0.5433828650447429,-0.08726622054640394,0.7018975463780517,0.080331838,10.034375,27.0,1.0
11.400084883,-0.05516727579373368,-0.033544448486678966,0.0,0.05840914147098716,0.5435513486011853,-0.08686686952589986,0.7019587644970542,0.080392013,10.067355,27.0,1.0
11.42008455,-0.05493198239031862,-0.03299559316825792,0.0,0.05962117819971469,0.5436814609261554,-0.08644290131196715,0.7017019515789439,0.080744685,10.283181,28.0,1.0
11.44006693,-0.05467976245986607,-0.03241490230872108,0.0,0.06080702974098848,0.5438606424514951,-0.0859889760971489,0.7017585766372737,0.08081252,10.010246,28.0,1.0
11.460084219,-0.05444627766946972,-0.03189092214932329,0.0,0.061880971278668116,0.5439896106326721,-0.08552684514348713,0.7014666187959067,0.081320417,10.126574,28.0,1.0
11.480083714,-0.05414808840324252,-0.031232560169331847,0.0,0.06322939864261985,0.5441854668715217,-0.08502940159561881,0.7014832810642531,0.081253313,10.083863,28.0,1.0
11.500083624,-0.05389093070612717,-0.030678810520461567,0.0,0.06431297008227292,0.544321298882304,-0.084559035816648,0.7012015565765685,0.081704736,10.134357,28.0,1.0
11.520084366,-0.05361345630984079,-0.030088203503893553,0.0,0.06542448144611998,0.5445097454148969,-0.08408351741324564,0.7012760652610177,0.08180282,10.15423,28.0,1.0
11.540091776,-0.05335623996415681,-0.0295532723386079,0.0,0.06645438699696533,0.5446476856860087,-0.08358652804892555,0.7010013458790171,0.082328964,10.123839,28.0,1.0
11.560084176,-0.05302815684728952,-0.02888075181913529,0.0,0.06774965944152475,0.5448558715927162,-0.08304090322026897,0.7010331875498715,0.082282744,10.214229,28.0,1.0
11.580084896,-0.05278527490463699,-0.028393299034938178,0.0,0.06863394788328384,0.5449834377980131,-0.08256551206623536,0.7007728548775629,0.08294799,10.045352,28.0,1.0
11.600106577,-0.05244330888172104,-0.027714855357496546,0.0,0.06984959090702825,0.5452005056511323,-0.082004919763591,0.7008474950543596,0.082884787,10.088455,28.0,1.0
11.620085361,-0.05214842371567446,-0.027143613866103707,0.0,0.0708996764379577,0.5453509879645559,-0.08148269904358747,0.7006118010293655,0.083326071,10.220211,28.0,1.0
11.640091402,-0.05183112688607145,-0.02653472990163373,0.0,0.07196092115489042,0.5455558843735329,-0.08093109476484697,0.7006925133069428,0.083462896,10.096741,28.0,1.0
11.660085828,-0.05153828018239865,-0.025983805718233798,0.0,0.07293300968841034,0.5457069228286696,-0.08036408761209927,0.7004238962783407,0.084025025,10.275734,28.0,1.0
11.680085213,-0.05116752935089801,-0.02529355597822232,0.0,0.07410543860953052,0.5459344671050902,-0.07975546468382046,0.7005001583077826,0.083985865,10.267759,26.0,1.0
11.700089591,-0.05084800197172822,-0.024711443647807044,0.0,0.07511158032951074,0.5460937716365566,-0.07918765881485276,0.700270307884219,0.08445078,10.046251,28.0,1.0
11.720095702,-0.05050458940827383,-0.02409099829434787,0.0,0.07612797711175923,0.5463097805431847,-0.07859007716406688,0.7003606500659079,0.084605413,10.057241,28.0,1.0
11.740093435,-0.05016434929433267,-0.023488179200207203,0.0,0.07716201903599289,0.546479109193932,-0.07797554945994296,0.7001331826703533,0.085047856,10.06797,28.0,1.0
11.760085799,-0.04982852956425473,-0.022898937939825115,0.0,0.07814964600759614,0.5467059732541499,-0.07722279552139276,0.700094122826315,0.085458793,10.048617,28.0,1.0
11.780092804,-0.0497201758301963,-0.022722086566073586,0.0,0.07859794122612354,0.5466491259727362,-0.07683561351128972,0.698898541085644,0.087704581,10.255951,28.0,1.0
11.800085863,-0.04942573783413073,-0.022231998903016092,0.0,0.07963523864861141,0.5466791761332745,-0.07644724858844508,0.6980033080696331,0.088866352,10.197092,28.0,1.0
11.820086197,-0.0489656867972929,-0.021460583362986757,0.0,0.08096622067656821,0.5469124859355103,-0.07576818218679347,0.698088585883415,0.088647363,10.188607,27.0,1.0
11.840089452,-0.04856014072083247,-0.020778951354129965,0.0,0.08196369940923073,0.5472441177756102,-0.07486413704969835,0.6986731740781941,0.088426481,10.046092,27.0,1.0
11.860086977,-0.048422475294490994,-0.02055775186311098,0.0,0.08243329045127203,0.5472229085856085,-0.07429598934637503,0.697484515171711,0.090680543,10.262436,27.0,1.0
11.880088841,-0.048050503301639826,-0.019956044084116976,0.0,0.08352118793849403,0.5472798084535606,-0.07385939061565684,0.6965261939884988,0.091766875,10.248287,28.0,1.0
11.900084029,-0.04759278602813962,-0.019212356181931615,0.0,0.08459025041753215,0.5475293618127135,-0.07311508000281781,0.6965300078889264,0.091866598,10.236091,28.0,1.0
11.920086755,-0.04706853264412557,-0.018360426550727334,0.0,0.08565374637719696,0.5479448050668708,-0.07201184132531821,0.697139958502936,0.091379927,10.062686,26.0,1.0
11.940089887,-0.046910554004364724,-0.018118440196207623,0.0,0.086094289499809,0.5479257094488432,-0.07143519668157645,0.6959833556018764,0.093579285,10.040484,28.0,1.0
11.960087036,-0.04652456525019397,-0.01751927305871484,0.0,0.08702541280635691,0.5479951212315131,-0.07097583947746713,0.6950933455891264,0.094679588,10.350497,29.0,1.0
11.98008738,-0.04603749516214804,-0.01675938486583067,0.0,0.08799640448234415,0.5482585587954455,-0.07022874179063815,0.6951353243923044,0.094760766,10.165619,28.0,1.0
