t,primary_x,primary_y,primary_z,tracking_error,solve_time_ms,iterations,converged,tool_frame_x,tool_frame_y,tool_frame_z
10.968050021,0.07013270587696509,0.2743306312722927,2.3845308372656637,0.167816005,4.025699,11.0,1.0,0.07013270587696509,0.2743306312722927,2.3845308372656637
10.976066369,0.06896463672102822,0.27416446717055654,2.384621290451623,0.168313748,4.036921,11.0,1.0,0.06896463672102822,0.27416446717055654,2.384621290451623
10.984050525,0.06760899878917527,0.2739750195737195,2.384723535650405,0.168845156,4.034619,11.0,1.0,0.06760899878917527,0.2739750195737195,2.384723535650405
10.992051115,0.06583484882221564,0.2737380074550864,2.384855335871516,0.168117957,4.092329,11.0,1.0,0.06583484882221564,0.2737380074550864,2.384855335871516
11.000050222,0.06379194458541686,0.27347139408336035,2.385001685079149,0.167225473,4.046589,11.0,1.0,0.06379194458541686,0.27347139408336035,2.385001685079149
11.008050117,0.0621764582575469,0.27329386397001093,2.3851092728924224,0.168405031,4.357818,12.0,1.0,0.0621764582575469,0.27329386397001093,2.3851092728924224
11.01605039,0.06124230880487156,0.2731947829442946,2.3851696591787133,0.169971301,4.354517,12.0,1.0,0.06124230880487156,0.2731947829442946,2.3851696591787133
11.024062894,0.060129860982481034,0.27306940894954385,2.3852428533310053,0.170681897,4.246286,11.0,1.0,0.060129860982481034,0.27306940894954385,2.3852428533310053
11.032067757,0.059190426733687476,0.2729549743637868,2.3853044997189583,0.171208715,4.053062,10.0,1.0,0.059190426733687476,0.2729549743637868,2.3853044997189583
11.040051014,0.05835509835967532,0.2728451103129589,2.385359007972783,0.171630085,4.109808,11.0,1.0,0.05835509835967532,0.2728451103129589,2.385359007972783
11.04807004,0.057562636721389046,0.2727342231970261,2.3854102078950636,0.172015693,4.048988,11.0,1.0,0.057562636721389046,0.2727342231970261,2.3854102078950636
11.056054505,0.05674408254060341,0.2726141364529246,2.3854624252840995,0.172374684,4.065085,11.0,1.0,0.05674408254060341,0.2726141364529246,2.3854624252840995
11.064050576,0.05585527978569718,0.2724827629968073,2.385518135770047,0.172756781,4.35432,12.0,1.0,0.05585527978569718,0.2724827629968073,2.385518135770047
11.072050471,0.05485749312421826,0.2723367650895769,2.3855794688168768,0.173168546,4.0572,11.0,1.0,0.05485749312421826,0.2723367650895769,2.3855794688168768
11.080000172,0.053717797363160465,0.2721733455604178,2.3856480298919345,0.17360026,4.03445,11.0,1.0,0.053717797363160465,0.2721733455604178,2.3856480298919345
11.08805485,0.052690197245189765,0.2720298049700566,2.385708966205813,0.173984977,4.068048,11.0,1.0,0.052690197245189765,0.2720298049700566,2.385708966205813
11.09605191,0.051238965037452115,0.27183087251655186,2.3857923939542665,0.174470783,4.034506,11.0,1.0,0.051238965037452115,0.27183087251655186,2.3857923939542665
11.104050862,0.04947094402170009,0.27159727614639034,2.385890517447564,0.174312441,4.10439,11.0,1.0,0.04947094402170009,0.27159727614639034,2.385890517447564
11.112051427,0.04733465355042013,0.271324211281128,2.3860036912000555,0.173388676,4.067267,11.0,1.0,0.04733465355042013,0.271324211281128,2.3860036912000555
11.120050863,0.04491423076259955,0.27102197027100333,2.386125787820564,0.172276831,4.021969,11.0,1.0,0.04491423076259955,0.27102197027100333,2.386125787820564
11.128050968,0.04293803024696925,0.27081157856853927,2.386222936777261,0.173069463,4.021143,11.0,1.0,0.04293803024696925,0.27081157856853927,2.386222936777261
11.136051022,0.04133278391211226,0.2706432570161702,2.38629908493182,0.173602991,4.393093,11.0,1.0,0.04133278391211226,0.2706432570161702,2.38629908493182
11.144051695,0.03999508823155334,0.2704956548310994,2.3863594250251525,0.173900133,4.008997,11.0,1.0,0.03999508823155334,0.2704956548310994,2.3863594250251525
11.15205131,0.03917595033061701,0.2704002638723549,2.386394743483025,0.174838149,4.009963,11.0,1.0,0.03917595033061701,0.2704002638723549,2.386394743483025
11.160051596,0.03810794486108893,0.2702697937085403,2.386438514228627,0.174934818,4.005292,11.0,1.0,0.03810794486108893,0.2702697937085403,2.386438514228627
11.168051508,0.0370973059990897,0.270140444054833,2.3864777023101005,0.175004361,4.021363,11.0,1.0,0.0370973059990897,0.270140444054833,2.3864777023101005
11.17605541,0.03608439761440595,0.2700068938955581,2.386515251146959,0.175079365,4.019226,11.0,1.0,0.03608439761440595,0.2700068938955581,2.386515251146959
11.184051304,0.03501750818425285,0.2698645957305552,2.386553579723789,0.175171853,4.034207,11.0,1.0,0.03501750818425285,0.2698645957305552,2.386553579723789
11.192052773,0.03383445003274521,0.26970647130751657,2.386595257459878,0.175275401,4.175661,11.0,1.0,0.03383445003274521,0.26970647130751657,2.386595257459878
11.200051553,0.03250126140581431,0.26953145294909425,2.386641542563484,0.175401127,4.017462,11.0,1.0,0.03250126140581431,0.26953145294909425,2.386641542563484
11.208051845,0.030989226236624486,0.26933741044986204,2.3866930748087243,0.175540556,4.080272,11.0,1.0,0.030989226236624486,0.26933741044986204,2.3866930748087243
11.216051988,0.02966030188663118,0.2691707831007223,2.386736164941681,0.17571014,4.032073,11.0,1.0,0.02966030188663118,0.2691707831007223,2.386736164941681
11.224057073,0.02778205019041642,0.26893994978323826,2.3867967546471194,0.175845812,4.074259,11.0,1.0,0.02778205019041642,0.26893994978323826,2.3867967546471194
11.232073688,0.025672347498476977,0.26868686978410294,2.386861775574041,0.175971429,4.041719,11.0,1.0,0.025672347498476977,0.26868686978410294,2.386861775574041
11.240053929,0.023645775165205794,0.26847103975940895,2.3869243411010834,0.176737797,4.042546,11.0,1.0,0.023645775165205794,0.26847103975940895,2.3869243411010834
11.248052457,0.022010743987897242,0.2683073751225528,2.3869728797699206,0.177407511,4.015419,11.0,1.0,0.022010743987897242,0.2683073751225528,2.3869728797699206
11.256055988,0.020644902015141773,0.26816436003839894,2.3870077726005547,0.177816545,4.048531,11.0,1.0,0.020644902015141773,0.26816436003839894,2.3870077726005547
11.264052468,0.019462632779035798,0.26803456484924826,2.3870328303346895,0.178063151,4.358142,12.0,1.0,0.019462632779035798,0.26803456484924826,2.3870328303346895
11.272051898,0.01838819648747903,0.2679113939108357,2.387051213043712,0.178220881,4.26488,7.0,1.0,0.01838819648747903,0.2679113939108357,2.387051213043712
11.280016237,0.017549519671086172,0.2678125129393222,2.387061751845626,0.178373483,4.022121,11.0,1.0,0.017549519671086172,0.2678125129393222,2.387061751845626
11.288052272,0.016507464599261907,0.2676873668438361,2.3870741617175275,0.178489989,4.051211,11.0,1.0,0.016507464599261907,0.2676873668438361,2.3870741617175275
11.296054663,0.015408533016719638,0.26755461734069447,2.3870859044133543,0.178590848,4.030322,11.0,1.0,0.015408533016719638,0.26755461734069447,2.3870859044133543
11.304068944,0.014207167841376014,0.26741051014509465,2.3870982956557714,0.178687638,4.06603,11.0,1.0,0.014207167841376014,0.26741051014509465,2.3870982956557714
11.312052456,0.01286464103191172,0.26725200717030373,2.387112180375177,0.17876648,4.041379,11.0,1.0,0.01286464103191172,0.26725200717030373,2.387112180375177
11.320069227,0.011348535939070524,0.26707673968688206,2.387127927314272,0.178832415,4.038176,11.0,1.0,0.011348535939070524,0.26707673968688206,2.387127927314272
11.328052335,0.00961189863416758,0.2668800823882139,2.387145584222749,0.178848752,4.008953,11.0,1.0,0.00961189863416758,0.2668800823882139,2.387145584222749
11.336052595,0.007637623374264745,0.26666239699551514,2.387164769077787,0.178834559,4.05745,11.0,1.0,0.007637623374264745,0.26666239699551514,2.387164769077787
11.344053002,0.005412475805480807,0.26642334127635237,2.387184283128283,0.178777632,4.03708,11.0,1.0,0.005412475805480807,0.26642334127635237,2.387184283128283
11.352052742,0.00390238881928351,0.2662778878162256,2.387203962018959,0.179769205,4.069499,11.0,1.0,0.00390238881928351,0.2662778878162256,2.387203962018959
11.360056861,0.0021279472003902103,0.26610897294427205,2.3872192203889058,0.179999527,4.022482,11.0,1.0,0.0021279472003902103,0.26610897294427205,2.3872192203889058
11.368052882,0.0006271624284869459,0.26596325580876923,2.3872231729767712,0.180069925,4.011283,11.0,1.0,0.0006271624284869459,0.26596325580876923,2.3872231729767712
11.376071339,-0.0006863205354933903,0.2658327327079195,2.3872180632009035,0.180051006,4.033853,11.0,1.0,-0.0006863205354933903,0.2658327327079195,2.3872180632009035
11.384052962,-0.0017921114189368306,0.26572025783216685,2.3872116577024,0.180405388,4.030202,11.0,1.0,-0.0017921114189368306,0.26572025783216685,2.3872116577024
11.392059585,-0.0027783390554627294,0.2656174518787998,2.3872054276258488,0.181049646,4.115767,10.0,1.0,-0.0027783390554627294,0.2656174518787998,2.3872054276258488
11.400052921,-0.003800136676770403,0.26551074232874594,2.3871957021402688,0.18157536,4.033731,11.0,1.0,-0.003800136676770403,0.26551074232874594,2.3871957021402688
11.408053226,-0.004919211482092833,0.2653949743137204,2.3871828273545908,0.181960621,4.007239,11.0,1.0,-0.004919211482092833,0.2653949743137204,2.3871828273545908
11.416030338,-0.0058570766454102445,0.2652992739095258,2.3871708984589723,0.182540331,4.005535,11.0,1.0,-0.0058570766454102445,0.2652992739095258,2.3871708984589723
11.424062139,-0.0072671743619394415,0.2651582100913818,2.387152230418534,0.182632451,4.118719,11.0,1.0,-0.0072671743619394415,0.2651582100913818,2.387152230418534
11.432072073,-0.008897805962673897,0.26499886459254196,2.3871294810583006,0.182527281,4.017911,11.0,1.0,-0.008897805962673897,0.26499886459254196,2.3871294810583006
11.44005395,-0.010778762408612922,0.26481949051610654,2.3871016330069406,0.182212208,4.080525,11.0,1.0,-0.010778762408612922,0.26481949051610654,2.3871016330069406
11.4480731,-0.0129328969993421,0.2646190659884573,2.38706730833242,0.181692555,4.013192,11.0,1.0,-0.0129328969993421,0.2646190659884573,2.38706730833242
11.456056784,-0.015197965350393106,0.2644142826616442,2.387035404190844,0.181354263,4.036902,11.0,1.0,-0.015197965350393106,0.2644142826616442,2.387035404190844
11.464053601,-0.017407036329626497,0.2642178041075791,2.3870017767982645,0.181114873,4.039973,11.0,1.0,-0.017407036329626497,0.2642178041075791,2.3870017767982645
11.472053304,-0.01963225179319404,0.2640225374316014,2.3869604497380434,0.180792948,4.067874,11.0,1.0,-0.01963225179319404,0.2640225374316014,2.3869604497380434
11.480053674,-0.02192404907324899,0.2638247490199255,2.3869106411755165,0.180362372,4.037606,11.0,1.0,-0.02192404907324899,0.2638247490199255,2.3869106411755165
11.488049064,-0.023715361313218695,0.26367277100099623,2.3868668568803573,0.180352591,4.028891,11.0,1.0,-0.023715361313218695,0.26367277100099623,2.3868668568803573
11.496054678,-0.026222411130928505,0.2634638540167438,2.386799812339276,0.179688934,4.087199,11.0,1.0,-0.026222411130928505,0.2634638540167438,2.386799812339276
11.504054193,-0.028897301956485343,0.2632458395274695,2.386721067697247,0.178871688,4.159638,8.0,1.0,-0.028897301956485343,0.2632458395274695,2.386721067697247
11.51205446,-0.031586576402597086,0.26302728663320807,2.3866443044864294,0.17828809,4.052489,11.0,1.0,-0.031586576402597086,0.26302728663320807,2.3866443044864294
11.52005773,-0.03411146981944394,0.26282421845061454,2.3865688309853175,0.177890257,4.007997,11.0,1.0,-0.03411146981944394,0.26282421845061454,2.3865688309853175
11.528053985,-0.03658660864753185,0.2626307989562527,2.3864836476771596,0.177419798,4.018084,11.0,1.0,-0.03658660864753185,0.2626307989562527,2.3864836476771596
11.536054156,-0.03907023638835995,0.26244215112960856,2.3863887594997175,0.176876977,4.014692,11.0,1.0,-0.03907023638835995,0.26244215112960856,2.3863887594997175
11.544054082,-0.04161381653447445,0.26225457418213755,2.386282791336582,0.176236919,4.045187,11.0,1.0,-0.04161381653447445,0.26225457418213755,2.386282791336582
11.552057861,-0.04426057992568939,0.2620651384762811,2.3861640993897484,0.175480393,4.008327,11.0,1.0,-0.04426057992568939,0.2620651384762811,2.3861640993897484
11.560058383,-0.04618142110995125,0.2619226219173041,2.3860830394795016,0.175573878,4.01939,11.0,1.0,-0.04618142110995125,0.2619226219173041,2.3860830394795016
11.568058335,-0.04860188828300024,0.2617464768049433,2.3859754283315135,0.175246877,4.356475,12.0,1.0,-0.04860188828300024,0.2617464768049433,2.3859754283315135
11.576055095,-0.05094135053228063,0.2615834452094882,2.3858610684458084,0.174894695,4.009624,11.0,1.0,-0.05094135053228063,0.2615834452094882,2.3858610684458084
11.584075641,-0.053265530603527476,0.26142872222816377,2.385737819712511,0.174486916,4.006954,11.0,1.0,-0.053265530603527476,0.26142872222816377,2.385737819712511
11.592054556,-0.05563014361513917,0.2612782521001437,2.385603673125945,0.173983172,4.091911,11.0,1.0,-0.05563014361513917,0.2612782521001437,2.385603673125945
11.600058326,-0.058107236635198616,0.2611285417688783,2.3854538346718974,0.173333199,4.025376,11.0,1.0,-0.058107236635198616,0.2611285417688783,2.3854538346718974
11.608058407,-0.06049309395535414,0.2609711782243841,2.3853187762920007,0.173035753,4.041661,11.0,1.0,-0.06049309395535414,0.2609711782243841,2.3853187762920007
11.616054716,-0.06275665834851854,0.26082844434792163,2.385182986102322,0.172781627,4.010424,11.0,1.0,-0.06275665834851854,0.26082844434792163,2.385182986102322
11.62402557,-0.06442126214776767,0.26073020914207046,2.385075929129553,0.172951901,4.24822,11.0,1.0,-0.06442126214776767,0.26073020914207046,2.385075929129553
11.632055029,-0.06663876493005538,0.2606063967509878,2.38492559744238,0.172608745,4.005789,11.0,1.0,-0.06663876493005538,0.2606063967509878,2.38492559744238
11.640054936,-0.0689049534585352,0.2604880028190634,2.3847634479763973,0.17216757,4.070945,11.0,1.0,-0.0689049534585352,0.2604880028190634,2.3847634479763973
11.648054965,-0.07126379055957077,0.260372035197573,2.3845869779221895,0.17161351,4.008344,11.0,1.0,-0.07126379055957077,0.260372035197573,2.3845869779221895
11.656055087,-0.07361121808083576,0.26024365129376104,2.3844178691919553,0.171263909,4.012626,11.0,1.0,-0.07361121808083576,0.26024365129376104,2.3844178691919553
11.664055256,-0.07583406172071987,0.26012415409813905,2.3842543231377675,0.171032927,4.003478,11.0,1.0,-0.07583406172071987,0.26012415409813905,2.3842543231377675
11.67205483,-0.0780079593210562,0.26001879233387726,2.384083944426315,0.170762506,4.069018,11.0,1.0,-0.0780079593210562,0.26001879233387726,2.384083944426315
11.680055331,-0.08019004966080055,0.25992337961350853,2.3839035718556922,0.170423225,4.028087,11.0,1.0,-0.08019004966080055,0.25992337961350853,2.3839035718556922
11.688054981,-0.0824287782946545,0.25983447677113836,2.383710298041362,0.169991198,4.063219,11.0,1.0,-0.0824287782946545,0.25983447677113836,2.383710298041362
11.69607301,-0.08417228557462061,0.25977109473453935,2.3835545066313233,0.169989055,4.353294,12.0,1.0,-0.08417228557462061,0.25977109473453935,2.3835545066313233
11.704055389,-0.08647344671462719,0.25966828676117676,2.383357873925176,0.169663044,4.029715,11.0,1.0,-0.08647344671462719,0.25966828676117676,2.383357873925176
11.712055475,-0.08864028985611781,0.2595704278438219,2.3831712628705173,0.169488381,4.017358,11.0,1.0,-0.08864028985611781,0.2595704278438219,2.3831712628705173
11.720072049,-0.09074933958866668,0.25948902399660256,2.382978744195932,0.16928121,4.029583,11.0,1.0,-0.09074933958866668,0.25948902399660256,2.382978744195932
11.728072611,-0.09285913185029133,0.259420199879429,2.3827762836156126,0.16900241,4.024196,11.0,1.0,-0.09285913185029133,0.259420199879429,2.3827762836156126
11.73605933,-0.09504200660001692,0.25936263337762816,2.3825566034119126,0.168588521,4.096393,11.0,1.0,-0.09504200660001692,0.25936263337762816,2.3825566034119126
11.744055403,-0.0973348032306709,0.2593101820940317,2.382318832701625,0.168054649,4.01416,11.0,1.0,-0.0973348032306709,0.2593101820940317,2.382318832701625
11.75205543,-0.09956243022187461,0.25922581839352,2.382102840330864,0.167842139,4.029487,11.0,1.0,-0.09956243022187461,0.25922581839352,2.382102840330864
11.760055513,-0.101688544682764,0.25915580725313436,2.381888903854784,0.167663268,4.029411,11.0,1.0,-0.101688544682764,0.25915580725313436,2.381888903854784
11.768056035,-0.10325843058879718,0.25911581566490804,2.381723024939749,0.16788881,4.026013,11.0,1.0,-0.10325843058879718,0.25911581566490804,2.381723024939749
11.776056563,-0.1053573708138938,0.25907335968583217,2.381493202397761,0.167603729,4.006795,11.0,1.0,-0.1053573708138938,0.25907335968583217,2.381493202397761
11.784072877,-0.10750930528824303,0.25904190564360075,2.3812488508445737,0.167226655,4.048829,11.0,1.0,-0.10750930528824303,0.25904190564360075,2.3812488508445737
11.792057032,-0.10975468292618741,0.2590188017742325,2.3809863635940003,0.166728754,4.062175,11.0,1.0,-0.10975468292618741,0.2590188017742325,2.3809863635940003
11.800056026,-0.11200267385666594,0.25896743717584797,2.380734143963417,0.166423806,4.024944,11.0,1.0,-0.11200267385666594,0.25896743717584797,2.380734143963417
11.808060561,-0.11414376993587813,0.25891908504422456,2.380491444687407,0.166228158,4.021318,11.0,1.0,-0.11414376993587813,0.25891908504422456,2.380491444687407
11.8160558,-0.11624485135885966,0.25889000763283354,2.380241692724807,0.165982566,4.033792,11.0,1.0,-0.11624485135885966,0.25889000763283354,2.380241692724807
11.824056517,-0.11835937893505327,0.258876903783241,2.379980004451963,0.165660882,4.099712,11.0,1.0,-0.11835937893505327,0.258876903783241,2.379980004451963
11.832056312,-0.11998376323470245,0.25887694573906866,2.379772559595648,0.165746112,4.035699,11.0,1.0,-0.11998376323470245,0.25887694573906866,2.379772559595648
11.84005681,-0.12211947842917384,0.258847067933879,2.3795105803636223,0.165531142,4.049738,11.0,1.0,-0.12211947842917384,0.258847067933879,2.3795105803636223
11.848056557,-0.12413188216718929,0.2588167489461595,2.3792626213767214,0.165447895,4.029012,11.0,1.0,-0.12413188216718929,0.2588167489461595,2.3792626213767214
11.856056535,-0.12608908568259597,0.25880849886551005,2.379009461945628,0.165320939,4.035628,11.0,1.0,-0.12608908568259597,0.25880849886551005,2.379009461945628
11.864056373,-0.12804677672183554,0.2588189963759066,2.378745540784651,0.165119074,4.028964,11.0,1.0,-0.12804677672183554,0.2588189963759066,2.378745540784651
11.872056281,-0.13007318796252537,0.25884968100528594,2.37846141468794,0.164779427,4.087173,11.0,1.0,-0.13007318796252537,0.25884968100528594,2.37846141468794
11.880056716,-0.13220431084976952,0.25889198341584174,2.3781558547813817,0.164315546,4.0234,11.0,1.0,-0.13220431084976952,0.25889198341584174,2.3781558547813817
11.888056466,-0.13429097098344228,0.258879345627389,2.3778764685887044,0.164166626,4.02238,11.0,1.0,-0.13429097098344228,0.258879345627389,2.3778764685887044
11.896056458,-0.13629304326067748,0.25888089879019305,2.377600675724865,0.164039977,4.022171,11.0,1.0,-0.13629304326067748,0.25888089879019305,2.377600675724865
11.904056901,-0.13777625804387245,0.2588986391710274,2.377387822701338,0.164297589,4.059745,11.0,1.0,-0.13777625804387245,0.2588986391710274,2.377387822701338
11.912061334,-0.13976526332817532,0.2589374462328695,2.377093981845766,0.16404536,4.090319,11.0,1.0,-0.13976526332817532,0.2589374462328695,2.377093981845766
11.920056889,-0.14180982133878595,0.25899339388787757,2.3767829428929614,0.163687981,4.009303,11.0,1.0,-0.14180982133878595,0.25899339388787757,2.3767829428929614
11.928073537,-0.1438476620715624,0.2590128173320665,2.3764844600535984,0.163517887,4.032495,11.0,1.0,-0.1438476620715624,0.2590128173320665,2.3764844600535984
11.936057088,-0.14577555466554934,0.25902615167013415,2.3762021325189178,0.163470814,4.032223,11.0,1.0,-0.14577555466554934,0.25902615167013415,2.3762021325189178
