robot,backend,sample_id,callback_index,solver_iter,elapsed_ms,iter_interval_ms,cost,stop,dam_calc_interval_ms,dam_calcdiff_interval_ms,dam_total_interval_ms,cost_state_calc_interval_ms,cost_state_calcdiff_interval_ms,cost_state_total_interval_ms,cost_control_calc_interval_ms,cost_control_calcdiff_interval_ms,cost_control_total_interval_ms,cost_acc_calc_interval_ms,cost_acc_calcdiff_interval_ms,cost_acc_total_interval_ms,cost_collision_calc_interval_ms,cost_collision_calcdiff_interval_ms,cost_collision_total_interval_ms,cost_other_calc_interval_ms,cost_other_calcdiff_interval_ms,cost_other_total_interval_ms,cost_total_interval_ms,non_cost_model_interval_ms,solver_overhead_interval_ms,stack_total_interval_ms,dam_calc_calls,dam_calcdiff_calls
"leap_hand","CasADi",9,4,3,20.30609,5.020723,610.716965696,1055.045500041,0.564361,3.477263,4.041624,0.014555,0.026797,0.041352,0.006963,0.002565,0.009528,0.009778,0.187404,0.197182,0,0,0,0,0,0,0.248062,3.793562,0.979099,5.020723,153,51
"leap_hand","CasADi",9,5,4,25.289578,4.983488,354.637782701,605.928065355,0.554963,3.464269,4.019232,0.01387,0.02569,0.03956,0.006646,0.002432,0.009078,0.009654,0.184932,0.194586,0,0,0,0,0,0,0.243224,3.776008,0.964256,4.983488,153,51
"leap_hand","CasADi",9,6,5,30.060935,4.771357,154.324176959,349.848882379,0.372477,3.47015,3.842627,0.009494,0.025683,0.035177,0.004528,0.003466,0.007994,0.006226,0.184785,0.191011,0,0,0,0,0,0,0.234182,3.608445,0.92873,4.771357,102,51
"leap_hand","CasADi",9,7,6,34.641838,4.580903,8.469201888,149.535276644,0.188914,3.476378,3.665292,0.005083,0.026112,0.031195,0.002512,0.003576,0.006088,0.003516,0.187532,0.191048,0,0,0,0,0,0,0.228331,3.436961,0.915611,4.580903,51,51
"leap_hand","CasADi",9,8,7,39.191296,4.549458,4.951495275,3.680301595,0.185678,3.471962,3.65764,0.0045,0.026207,0.030707,0.002308,0.003789,0.006097,0.003331,0.189278,0.192609,0,0,0,0,0,0,0.229413,3.428227,0.891818,4.549458,51,51
"leap_hand","CasADi",9,9,8,43.713783,4.522487,4.788900991,0.162594984,0.185658,3.46202,3.647678,0.004605,0.025862,0.030467,0.002273,0.003522,0.005795,0.003263,0.183832,0.187095,0,0,0,0,0,0,0.223357,3.424321,0.874809,4.522487,51,51
"leap_hand","CasADi",9,10,9,48.246364,4.532581,4.788900291,0.000000699,0.188001,3.463588,3.651589,0.00475,0.025772,0.030522,0.002546,0.003469,0.006015,0.003491,0.182481,0.185972,0,0,0,0,0,0,0.222509,3.42908,0.880992,4.532581,51,51
"leap_hand","CasADi",10,1,0,5.534593,5.534593,5113.086408785,6270.490114673,0.955936,3.520098,4.476034,0.025788,0.029572,0.05536,0.013437,0.003872,0.017309,0.019468,0.20405,0.223518,0,0,0,0,0,0,0.296187,4.179847,1.058559,5.534593,255,51
"leap_hand","CasADi",10,2,1,10.75563,5.221037,4255.673746408,5104.71362824,0.733706,3.491548,4.225254,0.018442,0.025607,0.044049,0.009004,0.00349,0.012494,0.012245,0.188788,0.201033,0,0,0,0,0,0,0.257576,3.967678,0.995783,5.221037,202,51
"leap_hand","CasADi",10,3,2,15.701542,4.945912,3544.47850412,4247.300965946,0.536743,3.451115,3.987858,0.013737,0.025198,0.038935,0.006577,0.00355,0.010127,0.009054,0.184939,0.193993,0,0,0,0,0,0,0.243055,3.744803,0.958054,4.945912,148,51
"leap_hand","CasADi",10,4,3,20.69927,4.997728,1899.696139918,3536.10572375,0.556779,3.467263,4.024042,0.01441,0.025774,0.040184,0.006912,0.003233,0.010145,0.009249,0.184814,0.194063,0,0,0,0,0,0,0.244392,3.77965,0.973686,4.997728,153,51
"leap_hand","CasADi",10,5,4,25.682108,4.982838,976.435572183,1891.323359625,0.555533,3.456822,4.012355,0.014436,0.025819,0.040255,0.006894,0.003115,0.010009,0.009133,0.184138,0.193271,0,0,0,0,0,0,0.243535,3.76882,0.970483,4.982838,153,51
"leap_hand","CasADi",10,6,5,30.664039,4.981931,537.319608242,968.062791934,0.555296,3.461218,4.016514,0.014439,0.025446,0.039885,0.006771,0.003652,0.010423,0.00936,0.187513,0.196873,0,0,0,0,0,0,0.247181,3.769333,0.965417,4.981931,153,51
"leap_hand","CasADi",10,7,6,35.672247,5.008208,296.627103245,528.946828015,0.560182,3.472737,4.032919,0.014086,0.026037,0.040123,0.006839,0.003878,0.010717,0.009894,0.185315,0.195209,0,0,0,0,0,0,0.246049,3.78687,0.975289,5.008208,153,51
"leap_hand","CasADi",10,8,7,40.444493,4.772246,95.536346587,288.254323035,0.371875,3.466044,3.837919,0.009334,0.02565,0.034984,0.004677,0.003738,0.008415,0.006508,0.186774,0.193282,0,0,0,0,0,0,0.236681,3.601238,0.934327,4.772246,102,51
"leap_hand","CasADi",10,9,8,45.013383,4.56889,44.634475577,87.163566382,0.186745,3.476698,3.663443,0.004797,0.025699,0.030496,0.002477,0.003707,0.006184,0.003264,0.185915,0.189179,0,0,0,0,0,0,0.225859,3.437584,0.905447,4.56889,51,51
"leap_hand","CasADi",10,10,9,49.538832,4.525449,8.395521762,36.261695393,0.188116,3.452648,3.640764,0.00501,0.025188,0.030198,0.002363,0.003711,0.006074,0.003156,0.184324,0.18748,0,0,0,0,0,0,0.223752,3.417012,0.884685,4.525449,51,51
"leap_hand","CasADi",10,11,10,54.067182,4.52835,8.372780421,0.02274158,0.191036,3.457943,3.648979,0.004829,0.026089,0.030918,0.002333,0.003544,0.005877,0.003245,0.186208,0.189453,0,0,0,0,0,0,0.226248,3.422731,0.879371,4.52835,51,51
"leap_hand","CasADi",10,12,11,58.600901,4.533719,8.372780182,0.000000239,0.185496,3.470789,3.656285,0.004747,0.025542,0.030289,0.002345,0.003727,0.006072,0.003177,0.188645,0.191822,0,0,0,0,0,0,0.228183,3.428102,0.877434,4.533719,51,51
"leap_hand","CasADi",11,1,0,5.259561,5.259561,2813.752641815,3517.093492139,0.737563,3.524026,4.261589,0.020184,0.02678,0.046964,0.009082,0.003681,0.012763,0.013338,0.210609,0.223947,0,0,0,0,0,0,0.283674,3.977915,0.997972,5.259561,198,51
"leap_hand","CasADi",11,2,1,10.295805,5.036244,2298.182863766,2809.574717149,0.57727,3.495934,4.073204,0.01467,0.025719,0.040389,0.006422,0.003482,0.009904,0.008474,0.190049,0.198523,0,0,0,0,0,0,0.248816,3.824388,0.96304,5.036244,160,51
"leap_hand","CasADi",11,3,2,15.321697,5.025892,1821.077967261,2294.004939134,0.605663,3.462335,4.067998,0.015123,0.024758,0.039881,0.006855,0.003656,0.010511,0.009106,0.186261,0.195367,0,0,0,0,0,0,0.245759,3.822239,0.957894,5.025892,168,51
"leap_hand","CasADi",11,4,3,20.434375,5.112678,1416.281807399,1816.900042654,0.686265,3.462137,4.148402,0.016466,0.024813,0.041279,0.008144,0.003599,0.011743,0.010786,0.183011,0.193797,0,0,0,0,0,0,0.246819,3.901583,0.964276,5.112678,190,51
"leap_hand","CasADi",11,5,4,25.378273,4.943898,874.561943016,1412.103882815,0.534834,3.457812,3.992646,0.013536,0.02594,0.039476,0.006478,0.003601,0.010079,0.00859,0.1848,0.19339,0,0,0,0,0,0,0.242945,3.749701,0.951252,4.943898,147,51
"leap_hand","CasADi",11,6,5,30.135537,4.757264,270.544398947,870.384018451,0.372045,3.45691,3.828955,0.009136,0.026355,0.035491,0.004574,0.003391,0.007965,0.006007,0.183616,0.189623,0,0,0,0,0,0,0.233079,3.595876,0.928309,4.757264,102,51
"leap_hand","CasADi",11,7,6,34.901369,4.765832,103.748482781,266.366474411,0.372173,3.462949,3.835122,0.009108,0.025565,0.034673,0.004521,0.003262,0.007783,0.006029,0.184093,0.190122,0,0,0,0,0,0,0.232578,3.602544,0.93071,4.765832,102,51
"leap_hand","CasADi",11,8,7,39.449991,4.548622,6.631765793,99.570558275,0.187049,3.455322,3.642371,0.004784,0.024967,0.029751,0.002333,0.003633,0.005966,0.003208,0.181972,0.18518,0,0,0,0,0,0,0.220897,3.421474,0.906251,4.548622,51,51
"leap_hand","CasADi",11,9,8,43.980077,4.530086,4.180874469,2.453841294,0.187584,3.460966,3.64855,0.005717,0.026063,0.03178,0.002326,0.002561,0.004887,0.003561,0.185042,0.188603,0,0,0,0,0,0,0.22527,3.42328,0.881536,4.530086,51,51
"leap_hand","CasADi",11,10,9,48.510345,4.530268,4.177926724,0.002949973,0.185255,3.466905,3.65216,0.004567,0.02557,0.030137,0.002312,0.002633,0.004945,0.003116,0.184844,0.18796,0,0,0,0,0,0,0.223042,3.429118,0.878108,4.530268,51,51
"leap_hand","CasADi",11,11,10,53.023045,4.5127,4.177924496,0.000002228,0.185092,3.449166,3.634258,0.004577,0.025156,0.029733,0.002267,0.003552,0.005819,0.003181,0.183057,0.186238,0,0,0,0,0,0,0.22179,3.412468,0.878442,4.5127,51,51
"leap_hand","CasADi",12,1,0,5.342733,5.342733,2733.192431192,4567.243071418,0.793456,3.539084,4.33254,0.021712,0.028245,0.049957,0.01061,0.003728,0.014338,0.01589,0.208561,0.224451,0,0,0,0,0,0,0.288746,4.043794,1.010193,5.342733,204,51
"leap_hand","CasADi",12,2,1,10.175242,4.832509,1030.851362822,2727.178099225,0.379172,3.509611,3.888783,0.009611,0.027711,0.037322,0.004812,0.003608,0.00842,0.006747,0.189775,0.196522,0,0,0,0,0,0,0.242264,3.646519,0.943726,4.832509,102,51
"leap_hand","CasADi",12,3,2,14.954073,4.778831,339.362187623,1024.837030956,0.372207,3.474062,3.846269,0.009838,0.025896,0.035734,0.004904,0.003588,0.008492,0.006847,0.185759,0.192606,0,0,0,0,0,0,0.236832,3.609437,0.932562,4.778831,102,51
"leap_hand","CasADi",12,4,3,19.559826,4.605753,82.629968161,333.347855819,0.18979,3.49048,3.68027,0.004679,0.025681,0.03036,0.002424,0.003841,0.006265,0.003458,0.200175,0.203633,0,0,0,0,0,0,0.240258,3.440012,0.925483,4.605753,51,51
"leap_hand","CasADi",12,5,4,24.136563,4.576737,13.562515803,76.615636383,0.193319,3.486849,3.680168,0.005196,0.026295,0.031491,0.002602,0.004013,0.006615,0.003963,0.192573,0.196536,0,0,0,0,0,0,0.234642,3.445526,0.896569,4.576737,51,51
"leap_hand","CasADi",12,6,5,28.672778,4.536215,6.014644212,7.548184032,0.189396,3.459759,3.649155,0.005126,0.026019,0.031145,0.002549,0.00358,0.006129,0.003492,0.1865,0.189992,0,0,0,0,0,0,0.227266,3.421889,0.88706,4.536215,51,51
"leap_hand","CasADi",12,7,6,33.235114,4.562336,6.014331789,0.000312441,0.192116,3.473312,3.665428,0.005256,0.026743,0.031999,0.002682,0.003627,0.006309,0.003802,0.187496,0.191298,0,0,0,0,0,0,0.229606,3.435822,0.896908,4.562336,51,51
"leap_hand","CasADi",12,8,7,37.802524,4.56741,6.014331771,0.000000018,0.188056,3.489015,3.677071,0.004781,0.026593,0.031374,0.002551,0.003714,0.006265,0.003491,0.187892,0.191383,0,0,0,0,0,0,0.229022,3.448049,0.890339,4.56741,51,51
"leap_hand","CasADi",13,1,0,5.307155,5.307155,5723.288880909,2832.389312773,0.754775,3.540963,4.295738,0.021442,0.029072,0.050514,0.010998,0.003747,0.014745,0.014732,0.207874,0.222606,0,0,0,0,0,0,0.287865,4.007873,1.011417,5.307155,201,51
"leap_hand","CasADi",13,2,1,10.094282,4.787127,4026.963106832,5720.024296304,0.371416,3.478795,3.850211,0.009506,0.025572,0.035078,0.004589,0.003496,0.008085,0.006459,0.18618,0.192639,0,0,0,0,0,0,0.235802,3.614409,0.936916,4.787127,102,51
"leap_hand","CasADi",13,3,2,14.899578,4.805296,1213.107969379,4023.698522313,0.373567,3.492891,3.866458,0.009503,0.025604,0.035107,0.004447,0.00355,0.007997,0.006627,0.187938,0.194565,0,0,0,0,0,0,0.237669,3.628789,0.938838,4.805296,102,51
"leap_hand","CasADi",13,4,3,19.463209,4.563631,516.414659048,1209.843384931,0.185454,3.466043,3.651497,0.004581,0.0251,0.029681,0.002293,0.003417,0.00571,0.003208,0.189488,0.192696,0,0,0,0,0,0,0.228087,3.42341,0.912134,4.563631,51,51
"leap_hand","CasADi",13,5,4,23.986989,4.52378,23.727295159,513.150074641,0.185337,3.460141,3.645478,0.00473,0.024859,0.029589,0.002312,0.003537,0.005849,0.003318,0.18236,0.185678,0,0,0,0,0,0,0.221116,3.424362,0.878302,4.52378,51,51
"leap_hand","CasADi",13,6,5,28.511175,4.524186,3.266342633,20.46271076,0.188649,3.450485,3.639134,0.005111,0.025464,0.030575,0.002427,0.002504,0.004931,0.003194,0.182968,0.186162,0,0,0,0,0,0,0.221668,3.417466,0.885052,4.524186,51,51
"leap_hand","CasADi",13,7,6,33.054571,4.543396,3.264584575,0.001758236,0.186934,3.47665,3.663584,0.004828,0.025693,0.030521,0.002305,0.002556,0.004861,0.003281,0.188404,0.191685,0,0,0,0,0,0,0.227067,3.436517,0.879812,4.543396,51,51
"leap_hand","CasADi",13,8,7,37.572414,4.517843,3.264584397,0.000000178,0.187324,3.456392,3.643716,0.004554,0.02488,0.029434,0.002272,0.003574,0.005846,0.003239,0.184891,0.18813,0,0,0,0,0,0,0.22341,3.420306,0.874127,4.517843,51,51
"leap_hand","CasADi",14,1,0,5.506675,5.506675,2983.088142937,3400.476975322,0.936737,3.528388,4.465125,0.02429,0.027913,0.052203,0.012599,0.004064,0.016663,0.017368,0.206208,0.223576,0,0,0,0,0,0,0.292442,4.172683,1.04155,5.506675,250,51
"leap_hand","CasADi",14,2,1,10.566403,5.059728,2465.150316135,2979.223841742,0.581071,3.500946,4.082017,0.014719,0.027203,0.041922,0.007021,0.00362,0.010641,0.009058,0.196707,0.205765,0,0,0,0,0,0,0.258328,3.823689,0.977711,5.059728,159,51
"leap_hand","CasADi",14,3,2,15.394735,4.828332,1538.375387699,2461.286014942,0.40676,3.479889,3.886649,0.010281,0.026573,0.036854,0.004626,0.003632,0.008258,0.006059,0.189654,0.195713,0,0,0,0,0,0,0.240825,3.645824,0.941683,4.828332,112,51
"leap_hand","CasADi",14,4,3,20.136521,4.741786,1610.259817025,1534.511086442,0.351892,3.465209,3.817101,0.008964,0.025942,0.034906,0.004258,0.003581,0.007839,0.005909,0.185283,0.191192,0,0,0,0,0,0,0.233937,3.583164,0.924685,4.741786,97,51
"leap_hand","CasADi",14,5,4,25.094671,4.95815,969.233274198,1606.39551584,0.536591,3.462547,3.999138,0.013423,0.026345,0.039768,0.006491,0.003725,0.010216,0.009115,0.184801,0.193916,0,0,0,0,0,0,0.2439,3.755238,0.959012,4.95815,148,51
"leap_hand","CasADi",14,6,5,29.857662,4.762991,317.311418187,965.368973092,0.366527,3.464553,3.83108,0.009171,0.025087,0.034258,0.004564,0.003485,0.008049,0.00621,0.18456,0.19077,0,0,0,0,0,0,0.233077,3.598003,0.931911,4.762991,101,51
"leap_hand","CasADi",14,7,6,34.601389,4.743727,218.645612322,313.447117085,0.37181,3.442578,3.814388,0.009441,0.025475,0.034916,0.004589,0.002426,0.007015,0.006364,0.18479,0.191154,0,0,0,0,0,0,0.233085,3.581303,0.929339,4.743727,102,51
"leap_hand","CasADi",14,8,7,39.147448,4.546059,13.909858334,214.781311276,0.187371,3.455658,3.643029,0.004784,0.025332,0.030116,0.002482,0.002358,0.00484,0.003447,0.182655,0.186102,0,0,0,0,0,0,0.221058,3.421971,0.90303,4.546059,51,51
"leap_hand","CasADi",14,9,8,43.688559,4.541111,4.470868667,10.045557312,0.185951,3.475215,3.661166,0.004583,0.025987,0.03057,0.002318,0.003591,0.005909,0.003525,0.188593,0.192118,0,0,0,0,0,0,0.228597,3.432569,0.879945,4.541111,51,51
"leap_hand","CasADi",14,10,9,48.203241,4.514682,3.86430883,0.606567648,0.18578,3.451797,3.637577,0.004766,0.02584,0.030606,0.002383,0.002462,0.004845,0.003199,0.184215,0.187414,0,0,0,0,0,0,0.222865,3.414712,0.877105,4.514682,51,51
"leap_hand","CasADi",14,11,10,52.720473,4.517232,3.864301019,0.000007811,0.185768,3.4501,3.635868,0.004754,0.025068,0.029822,0.002432,0.003553,0.005985,0.003305,0.182349,0.185654,0,0,0,0,0,0,0.221461,3.414407,0.881364,4.517232,51,51
"leap_hand","CasADi",15,1,0,5.211182,5.211182,1619.804098296,2865.055343646,0.672108,3.545204,4.217312,0.017544,0.02974,0.047284,0.009363,0.003895,0.013258,0.011885,0.20283,0.214715,0,0,0,0,0,0,0.275257,3.942055,0.99387,5.211182,177,51
"leap_hand","CasADi",15,2,1,9.93113,4.719948,991.102095374,1616.583909421,0.329208,3.469806,3.799014,0.008433,0.025262,0.033695,0.003904,0.00362,0.007524,0.008117,0.189534,0.197651,0,0,0,0,0,0,0.23887,3.560144,0.920934,4.719948,90,51
"leap_hand","CasADi",15,3,2,14.894623,4.963493,558.827584322,987.881906495,0.556507,3.442325,3.998832,0.014261,0.025321,0.039582,0.006697,0.003623,0.01032,0.009857,0.182412,0.192269,0,0,0,0,0,0,0.242171,3.756661,0.964661,4.963493,153,51
"leap_hand","CasADi",15,4,3,19.680241,4.785618,236.727973338,555.607395491,0.373564,3.472573,3.846137,0.009401,0.026163,0.035564,0.004596,0.003633,0.008229,0.006611,0.185313,0.191924,0,0,0,0,0,0,0.235717,3.61042,0.939481,4.785618,102,51
"leap_hand","CasADi",15,5,4,24.23711,4.556869,4.657750666,233.50778454,0.18615,3.469922,3.656072,0.004943,0.025281,0.030224,0.002392,0.003004,0.005396,0.003246,0.185398,0.188644,0,0,0,0,0,0,0.224264,3.431808,0.900797,4.556869,51,51
"leap_hand","CasADi",15,6,5,28.752999,4.515889,3.221408203,1.437561874,0.1856,3.454912,3.640512,0.004609,0.025385,0.029994,0.002345,0.00362,0.005965,0.003188,0.183529,0.186717,0,0,0,0,0,0,0.222676,3.417836,0.875377,4.515889,51,51
"leap_hand","CasADi",15,7,6,33.25666,4.503661,3.220188793,0.001219412,0.185466,3.443932,3.629398,0.004508,0.025836,0.030344,0.002344,0.003526,0.00587,0.003179,0.184349,0.187528,0,0,0,0,0,0,0.223742,3.405656,0.874263,4.503661,51,51
"leap_hand","CasADi",15,8,7,37.850379,4.593719,3.220188791,0.000000003,0.191813,3.497138,3.688951,0.004864,0.027119,0.031983,0.002583,0.003616,0.006199,0.003861,0.191278,0.195139,0,0,0,0,0,0,0.233321,3.45563,0.904768,4.593719,51,51
"leap_hand","CasADi",16,1,0,5.298814,5.298814,4184.034234874,4236.118003519,0.766592,3.528582,4.295174,0.021342,0.02816,0.049502,0.010349,0.003711,0.01406,0.015872,0.206689,0.222561,0,0,0,0,0,0,0.286123,4.009051,1.00364,5.298814,204,51
"leap_hand","CasADi",16,2,1,10.29135,4.992536,3600.508667006,4179.508454326,0.554175,3.474647,4.028822,0.013795,0.025633,0.039428,0.006762,0.003673,0.010435,0.009097,0.186199,0.195296,0,0,0,0,0,0,0.245159,3.783663,0.963714,4.992536,153,51
"leap_hand","CasADi",16,3,2,15.285181,4.993831,2508.402792393,3595.982886515,0.556118,3.469033,4.025151,0.014159,0.026328,0.040487,0.00701,0.003578,0.010588,0.009726,0.185859,0.195585,0,0,0,0,0,0,0.24666,3.778491,0.96868,4.993831,153,51
"leap_hand","CasADi",16,4,3,20.047271,4.76209,1448.284644157,2503.877011956,0.370366,3.458885,3.829251,0.009192,0.025736,0.034928,0.004651,0.003576,0.008227,0.006407,0.184532,0.190939,0,0,0,0,0,0,0.234094,3.595157,0.932839,4.76209,102,51
"leap_hand","CasADi",16,5,4,24.577896,4.530625,195.135801869,1443.758863755,0.185573,3.443015,3.628588,0.004613,0.024846,0.029459,0.002278,0.003463,0.005741,0.003387,0.182677,0.186064,0,0,0,0,0,0,0.221264,3.407324,0.902037,4.530625,51,51
"leap_hand","CasADi",16,6,5,29.114407,4.536511,19.059275214,190.610021511,0.187507,3.458714,3.646221,0.00481,0.025672,0.030482,0.002258,0.003583,0.005841,0.003447,0.183695,0.187142,0,0,0,0,0,0,0.223465,3.422756,0.89029,4.536511,51,51
"leap_hand","CasADi",16,7,6,33.628989,4.514582,5.019704527,14.533494874,0.186277,3.450528,3.636805,0.004699,0.025505,0.030204,0.002283,0.003536,0.005819,0.003334,0.184533,0.187867,0,0,0,0,0,0,0.22389,3.412915,0.877777,4.514582,51,51
"leap_hand","CasADi",16,8,7,38.15187,4.522881,4.526142402,0.493924194,0.185823,3.459016,3.644839,0.004602,0.025622,0.030224,0.002335,0.00357,0.005905,0.003077,0.182885,0.185962,0,0,0,0,0,0,0.222091,3.422748,0.878042,4.522881,51,51
"leap_hand","CasADi",16,9,8,42.664557,4.512687,4.525780334,0.000362068,0.185709,3.447974,3.633683,0.004699,0.025405,0.030104,0.00228,0.003849,0.006129,0.003269,0.181876,0.185145,0,0,0,0,0,0,0.221378,3.412305,0.879004,4.512687,51,51
"leap_hand","CasADi",16,10,9,47.200492,4.535935,4.525780334,0,0.187487,3.466018,3.653505,0.004773,0.026005,0.030778,0.002368,0.003905,0.006273,0.003611,0.186017,0.189628,0,0,0,0,0,0,0.226679,3.426826,0.88243,4.535935,51,51
"leap_hand","CasADi",17,1,0,5.090173,5.090173,4781.402299786,3509.702396385,0.581589,3.534256,4.115845,0.015503,0.0281,0.043603,0.008654,0.003797,0.012451,0.012326,0.201441,0.213767,0,0,0,0,0,0,0.269821,3.846024,0.974328,5.090173,153,51
"leap_hand","CasADi",17,2,1,9.859936,4.769763,1381.576144111,4777.485397522,0.372411,3.46653,3.838941,0.009441,0.02544,0.034881,0.004562,0.003482,0.008044,0.006331,0.185456,0.191787,0,0,0,0,0,0,0.234712,3.604229,0.930822,4.769763,102,51
"leap_hand","CasADi",17,3,2,14.845914,4.985978,670.145037411,1377.659241934,0.554821,3.462785,4.017606,0.013722,0.025563,0.039285,0.006686,0.003648,0.010334,0.009434,0.185782,0.195216,0,0,0,0,0,0,0.244835,3.772771,0.968372,4.985978,152,51
"leap_hand","CasADi",17,4,3,19.839787,4.993873,342.444424162,666.228135269,0.548347,3.480983,4.02933,0.013303,0.025623,0.038926,0.006614,0.003439,0.010053,0.009239,0.184984,0.194223,0,0,0,0,0,0,0.243202,3.786128,0.964543,4.993873,151,51
"leap_hand","CasADi",17,5,4,24.576737,4.73695,75.948102455,338.527522038,0.362699,3.449893,3.812592,0.00895,0.025239,0.034189,0.004392,0.003535,0.007927,0.005927,0.185715,0.191642,0,0,0,0,0,0,0.233758,3.578834,0.924358,4.73695,100,51
"leap_hand","CasADi",17,6,5,29.128787,4.55205,15.760160074,72.031200336,0.189112,3.455504,3.644616,0.00494,0.025523,0.030463,0.002545,0.003539,0.006084,0.003206,0.182801,0.186007,0,0,0,0,0,0,0.222554,3.422062,0.907434,4.55205,51,51
"leap_hand","CasADi",17,7,6,33.669505,4.540718,3.920893834,11.843257971,0.189749,3.468697,3.658446,0.004706,0.025992,0.030698,0.002652,0.003914,0.006566,0.003504,0.188503,0.192007,0,0,0,0,0,0,0.229271,3.429175,0.882272,4.540718,51,51
"leap_hand","CasADi",17,8,7,38.215161,4.545656,3.91690254,0.003991732,0.188132,3.47222,3.660352,0.00468,0.026114,0.030794,0.002546,0.003574,0.00612,0.003657,0.186395,0.190052,0,0,0,0,0,0,0.226966,3.433386,0.885304,4.545656,51,51
"leap_hand","CasADi",17,9,8,42.76845,4.553289,3.916902102,0.000000438,0.185558,3.472642,3.6582,0.004546,0.02639,0.030936,0.002282,0.003586,0.005868,0.003401,0.186316,0.189717,0,0,0,0,0,0,0.226521,3.431679,0.895089,4.553289,51,51
"leap_hand","CasADi",18,1,0,5.31993,5.31993,3900.200080623,2897.00729338,0.773096,3.532948,4.306044,0.021506,0.028905,0.050411,0.011071,0.003656,0.014727,0.016784,0.204264,0.221048,0,0,0,0,0,0,0.286186,4.019858,1.013886,5.31993,204,51
"leap_hand","CasADi",18,2,1,10.315777,4.995847,3395.604365068,3897.081071682,0.554049,3.479636,4.033685,0.013927,0.025405,0.039332,0.006913,0.003655,0.010568,0.009072,0.185805,0.194877,0,0,0,0,0,0,0.244777,3.788908,0.962162,4.995847,153,51
"leap_hand","CasADi",18,3,2,15.07211,4.756333,3074.840446571,3392.485356183,0.370107,3.457873,3.82798,0.009252,0.025244,0.034496,0.004678,0.003564,0.008242,0.006185,0.186226,0.192411,0,0,0,0,0,0,0.235149,3.592831,0.928353,4.756333,102,51
"leap_hand","CasADi",18,4,3,19.644214,4.572104,588.48038401,3071.721437726,0.188984,3.467955,3.656939,0.00489,0.0255,0.03039,0.002366,0.003528,0.005894,0.003522,0.184433,0.187955,0,0,0,0,0,0,0.224239,3.4327,0.915165,4.572104,51,51
"leap_hand","CasADi",18,5,4,24.206795,4.562581,5.379361713,585.361375188,0.192184,3.479924,3.672108,0.005093,0.026829,0.031922,0.002757,0.003987,0.006744,0.004264,0.187106,0.19137,0,0,0,0,0,0,0.230036,3.442072,0.890473,4.562581,51,51
"leap_hand","CasADi",18,6,5,28.767395,4.5606,3.190394837,2.260352907,0.186037,3.485745,3.671782,0.00455,0.026842,0.031392,0.002298,0.004028,0.006326,0.003283,0.18973,0.193013,0,0,0,0,0,0,0.230731,3.441051,0.888818,4.5606,51,51
"leap_hand","CasADi",18,7,6,33.282627,4.515232,3.119071047,0.071386035,0.187944,3.45392,3.641864,0.004743,0.025737,0.03048,0.002359,0.003468,0.005827,0.003207,0.183338,0.186545,0,0,0,0,0,0,0.222852,3.419012,0.873368,4.515232,51,51
"leap_hand","CasADi",18,8,7,37.822629,4.540002,3.119008803,0.000062244,0.1876,3.464154,3.651754,0.005201,0.026336,0.031537,0.002501,0.003603,0.006104,0.003465,0.18543,0.188895,0,0,0,0,0,0,0.226536,3.425218,0.888248,4.540002,51,51
"leap_hand","CasADi",19,1,0,5.273464,5.273464,2249.129099269,3263.161603812,0.746699,3.518859,4.265558,0.020317,0.027601,0.047918,0.009927,0.003765,0.013692,0.014158,0.199616,0.213774,0,0,0,0,0,0,0.275384,3.990174,1.007906,5.273464,199,51
"leap_hand","CasADi",19,2,1,10.253234,4.97977,1792.331555946,2245.504998955,0.55802,3.464134,4.022154,0.014412,0.026011,0.040423,0.007003,0.003519,0.010522,0.009143,0.185228,0.194371,0,0,0,0,0,0,0.245316,3.776838,0.957616,4.97977,153,51
"leap_hand","CasADi",19,3,2,15.250749,4.997515,1351.890569758,1788.707455668,0.55849,3.475977,4.034467,0.014319,0.026705,0.041024,0.006819,0.00351,0.010329,0.009624,0.187108,0.196732,0,0,0,0,0,0,0.248085,3.786382,0.963048,4.997515,153,51
"leap_hand","CasADi",19,4,3,20.280086,5.029337,960.462545221,1348.266469526,0.559148,3.507774,4.066922,0.015201,0.025662,0.040863,0.006772,0.003774,0.010546,0.009131,0.188389,0.19752,0,0,0,0,0,0,0.248929,3.817993,0.962415,5.029337,153,51
"leap_hand","CasADi",19,5,4,25.050246,4.77016,779.223814719,956.838445038,0.371857,3.469727,3.841584,0.009,0.025338,0.034338,0.004539,0.003589,0.008128,0.00638,0.184424,0.190804,0,0,0,0,0,0,0.23327,3.608314,0.928576,4.77016,102,51
"leap_hand","CasADi",19,6,5,29.622842,4.572596,91.714055141,775.599714589,0.190552,3.471108,3.66166,0.005239,0.025909,0.031148,0.002357,0.003711,0.006068,0.003269,0.193566,0.196835,0,0,0,0,0,0,0.234051,3.427609,0.910936,4.572596,51,51
"leap_hand","CasADi",19,7,6,34.154749,4.531907,5.10433952,88.089955063,0.187619,3.462689,3.650308,0.004896,0.025781,0.030677,0.002416,0.003769,0.006185,0.003409,0.188175,0.191584,0,0,0,0,0,0,0.228446,3.421862,0.881599,4.531907,51,51
