scenario,sample_id,method,iter,elapsed_ms,iter_ms,cost,best_cost,terminal_q_error,success,stop
"ur10",6,"TetraPGA",5,2.705219,0.491111,3.955897177,3.955897177,0.002497577,1,0.000033622
"ur10",6,"Pinocchio",0,0,0,1996.567061087,1996.567061087,1.993259359,0,nan
"ur10",6,"Pinocchio",1,0.56849,0.56849,840.888086616,840.888086616,1.021205206,0,1992.298196338
"ur10",6,"Pinocchio",2,0.95096,0.38247,151.504089175,151.504089175,0.053664643,0,836.820408548
"ur10",6,"Pinocchio",3,1.328298,0.377338,7.287832766,7.287832766,0.00326554,1,147.547016035
"ur10",6,"Pinocchio",4,1.707821,0.379523,3.955930843,3.955930843,0.002498548,1,3.331926811
"ur10",6,"Pinocchio",5,2.085491,0.37767,3.955897177,3.955897177,0.002497577,1,0.000033622
"ur10",6,"CasADi",0,0,0,1996.567061087,1996.567061087,1.993259359,0,nan
"ur10",6,"CasADi",1,1.758209,1.758209,840.888086635,840.888086635,1.021205206,0,1992.298196338
"ur10",6,"CasADi",2,3.323544,1.565335,151.504089182,151.504089182,0.053664643,0,836.820408566
"ur10",6,"CasADi",3,4.912671,1.589127,7.287832766,7.287832766,0.00326554,1,147.547016043
"ur10",6,"CasADi",4,6.478967,1.566296,3.955930843,3.955930843,0.002498548,1,3.331926811
"ur10",6,"CasADi",5,8.040553,1.561586,3.955897177,3.955897177,0.002497577,1,0.000033622
"ur10",7,"TetraPGA",0,0,0,641.512493044,641.512493044,1.120594263,0,nan
"ur10",7,"TetraPGA",1,0.612252,0.612252,227.418866727,227.418866727,0.045586511,0,639.390692852
"ur10",7,"TetraPGA",2,1.106764,0.494512,2.163671327,2.163671327,0.002093395,1,225.693937574
"ur10",7,"TetraPGA",3,1.598406,0.491642,1.723584039,1.723584039,0.001052399,1,0.440083042
"ur10",7,"TetraPGA",4,2.095918,0.497512,1.723582708,1.723582708,0.001050701,1,0.000001303
"ur10",7,"Pinocchio",0,0,0,641.512493043,641.512493043,1.120594263,0,nan
"ur10",7,"Pinocchio",1,0.476191,0.476191,227.418865934,227.418865934,0.045586511,0,639.390692851
"ur10",7,"Pinocchio",2,0.853194,0.377003,2.163671324,2.163671324,0.002093395,1,225.693936781
"ur10",7,"Pinocchio",3,1.232254,0.37906,1.723584039,1.723584039,0.001052399,1,0.440083039
"ur10",7,"Pinocchio",4,1.611633,0.379379,1.723582708,1.723582708,0.001050701,1,0.000001303
"ur10",7,"CasADi",0,0,0,641.512493043,641.512493043,1.120594263,0,nan
"ur10",7,"CasADi",1,1.663187,1.663187,227.418865984,227.418865984,0.045586511,0,639.390692851
"ur10",7,"CasADi",2,3.224483,1.561296,2.163671324,2.163671324,0.002093395,1,225.69393683
"ur10",7,"CasADi",3,4.782311,1.557828,1.723584039,1.723584039,0.001052399,1,0.440083039
"ur10",7,"CasADi",4,6.341921,1.55961,1.723582708,1.723582708,0.001050701,1,0.000001303
"ur10",8,"TetraPGA",0,0,0,1532.581611723,1532.581611723,1.741576912,0,nan
"ur10",8,"TetraPGA",1,0.703578,0.703578,674.229582124,674.229582124,0.897333193,0,1529.407271601
"ur10",8,"TetraPGA",2,1.203584,0.500006,11.243212319,11.243212319,0.010754683,0,671.138689874
"ur10",8,"TetraPGA",3,1.699466,0.495882,3.06207576,3.06207576,0.002191342,1,8.185117912
"ur10",8,"TetraPGA",4,2.19202,0.492554,3.058031969,3.058031969,0.002035921,1,0.004043713
"ur10",8,"TetraPGA",5,2.686596,0.494576,3.058031934,3.058031934,0.002036302,1,0.000000035
"ur10",8,"Pinocchio",0,0,0,1532.581611725,1532.581611725,1.741576912,0,nan
"ur10",8,"Pinocchio",1,0.555583,0.555583,674.229582107,674.229582107,0.897333193,0,1529.407271603
"ur10",8,"Pinocchio",2,0.939069,0.383486,11.243212292,11.243212292,0.010754683,0,671.138689857
"ur10",8,"Pinocchio",3,1.318139,0.37907,3.06207576,3.06207576,0.002191342,1,8.185117884
"ur10",8,"Pinocchio",4,1.696647,0.378508,3.058031969,3.058031969,0.002035921,1,0.004043713
"ur10",8,"Pinocchio",5,2.074943,0.378296,3.058031934,3.058031934,0.002036302,1,0.000000035
"ur10",8,"CasADi",0,0,0,1532.581611725,1532.581611725,1.741576912,0,nan
"ur10",8,"CasADi",1,1.751749,1.751749,674.229582103,674.229582103,0.897333193,0,1529.407271603
"ur10",8,"CasADi",2,3.327622,1.575873,11.243212292,11.243212292,0.010754683,0,671.138689853
"ur10",8,"CasADi",3,4.892249,1.564627,3.06207576,3.06207576,0.002191342,1,8.185117885
"ur10",8,"CasADi",4,6.456899,1.56465,3.058031969,3.058031969,0.002035921,1,0.004043713
"ur10",8,"CasADi",5,8.016691,1.559792,3.058031934,3.058031934,0.002036302,1,0.000000035
"ur10",9,"TetraPGA",0,0,0,1884.754059015,1884.754059015,1.928217951,0,nan
"ur10",9,"TetraPGA",1,0.712255,0.712255,1411.556209883,1411.556209883,0.999047145,0,1880.358537866
"ur10",9,"TetraPGA",2,1.219791,0.507536,846.63074309,846.63074309,0.099814409,0,1407.58026749
"ur10",9,"TetraPGA",3,1.713179,0.493388,13.339437896,13.339437896,0.006564668,1,842.827550336
"ur10",9,"TetraPGA",4,2.220403,0.507224,3.80204141,3.80204141,0.002119183,1,9.537393821
"ur10",9,"TetraPGA",5,2.723533,0.50313,3.802039204,3.802039204,0.00211943,1,0.000002177
"ur10",9,"Pinocchio",0,0,0,1884.754059014,1884.754059014,1.928217951,0,nan
"ur10",9,"Pinocchio",1,0.583437,0.583437,1411.556209875,1411.556209875,0.999047145,0,1880.358537865
"ur10",9,"Pinocchio",2,0.969264,0.385827,846.630742957,846.630742957,0.099814409,0,1407.580267483
"ur10",9,"Pinocchio",3,1.351658,0.382394,13.339437897,13.339437897,0.006564668,1,842.827550202
"ur10",9,"Pinocchio",4,1.728971,0.377313,3.80204141,3.80204141,0.002119183,1,9.537393822
"ur10",9,"Pinocchio",5,2.107726,0.378755,3.802039204,3.802039204,0.00211943,1,0.000002177
"ur10",9,"CasADi",0,0,0,1884.754059014,1884.754059014,1.928217951,0,nan
"ur10",9,"CasADi",1,1.757243,1.757243,1411.556209852,1411.556209852,0.999047145,0,1880.358537865
"ur10",9,"CasADi",2,3.331328,1.574085,846.63074322,846.63074322,0.099814409,0,1407.580267459
"ur10",9,"CasADi",3,4.894892,1.563564,13.339437897,13.339437897,0.006564668,1,842.827550466
"ur10",9,"CasADi",4,6.460438,1.565546,3.80204141,3.80204141,0.002119183,1,9.537393822
"ur10",9,"CasADi",5,8.025369,1.564931,3.802039204,3.802039204,0.00211943,1,0.000002177
"ur10",10,"TetraPGA",0,0,0,228.2783978,228.2783978,0.668645243,0,nan
"ur10",10,"TetraPGA",1,0.606213,0.606213,156.439137525,156.439137525,0.05224449,0,227.129888317
"ur10",10,"TetraPGA",2,1.101641,0.495428,1.27631188,1.27631188,0.002046003,1,155.302720071
"ur10",10,"TetraPGA",3,1.594356,0.492715,1.136398349,1.136398349,0.000883553,1,0.139915457
"ur10",10,"TetraPGA",4,2.088404,0.494048,1.136396153,1.136396153,0.000882596,1,0.000002195
"ur10",10,"Pinocchio",0,0,0,228.278397801,228.278397801,0.668645243,0,nan
"ur10",10,"Pinocchio",1,0.47062,0.47062,156.439137522,156.439137522,0.05224449,0,227.129888317
"ur10",10,"Pinocchio",2,0.847755,0.377135,1.27631188,1.27631188,0.002046003,1,155.302720069
"ur10",10,"Pinocchio",3,1.228238,0.380483,1.136398349,1.136398349,0.000883553,1,0.139915456
"ur10",10,"Pinocchio",4,1.604885,0.376647,1.136396152,1.136396152,0.000882596,1,0.000002195
"ur10",10,"CasADi",0,0,0,228.278397801,228.278397801,0.668645243,0,nan
"ur10",10,"CasADi",1,1.657033,1.657033,156.439137523,156.439137523,0.05224449,0,227.129888317
"ur10",10,"CasADi",2,3.219807,1.562774,1.276311879,1.276311879,0.002046003,1,155.30272007
"ur10",10,"CasADi",3,4.779129,1.559322,1.136398349,1.136398349,0.000883553,1,0.139915456
"ur10",10,"CasADi",4,6.3421,1.562971,1.136396152,1.136396152,0.000882596,1,0.000002195
"ur10",11,"TetraPGA",0,0,0,1757.97534578,1757.97534578,1.869253852,0,nan
"ur10",11,"TetraPGA",1,0.702866,0.702866,789.261274857,789.261274857,0.992493959,0,1754.477408258
"ur10",11,"TetraPGA",2,1.201863,0.498997,173.704666953,173.704666953,0.051294853,0,785.830900578
"ur10",11,"TetraPGA",3,1.69458,0.492717,6.730050254,6.730050254,0.012663878,0,170.31840961
"ur10",11,"TetraPGA",4,2.189233,0.494653,3.402462204,3.402462204,0.0015677,1,3.342773176
"ur10",11,"TetraPGA",5,2.682142,0.492909,3.387374635,3.387374635,0.002001032,1,0.015088917
"ur10",11,"TetraPGA",6,3.177855,0.495713,3.387373425,3.387373425,0.002003896,1,0.000001211
"ur10",11,"Pinocchio",0,0,0,1757.975345781,1757.975345781,1.869253852,0,nan
"ur10",11,"Pinocchio",1,0.553843,0.553843,789.261274825,789.261274825,0.992493959,0,1754.47740826
"ur10",11,"Pinocchio",2,0.938456,0.384613,173.704666852,173.704666852,0.051294853,0,785.830900546
"ur10",11,"Pinocchio",3,1.320853,0.382397,6.730050249,6.730050249,0.012663878,0,170.318409509
"ur10",11,"Pinocchio",4,1.697303,0.37645,3.402462204,3.402462204,0.0015677,1,3.342773171
"ur10",11,"Pinocchio",5,2.074351,0.377048,3.387374635,3.387374635,0.002001032,1,0.015088917
"ur10",11,"Pinocchio",6,2.453948,0.379597,3.387373425,3.387373425,0.002003896,1,0.000001211
"ur10",11,"CasADi",0,0,0,1757.975345781,1757.975345781,1.869253852,0,nan
"ur10",11,"CasADi",1,1.744988,1.744988,789.261274928,789.261274928,0.992493959,0,1754.47740826
"ur10",11,"CasADi",2,3.32435,1.579362,173.704666757,173.704666757,0.051294853,0,785.830900649
"ur10",11,"CasADi",3,4.886601,1.562251,6.730050249,6.730050249,0.012663878,0,170.318409414
"ur10",11,"CasADi",4,6.455291,1.56869,3.402462204,3.402462204,0.0015677,1,3.342773172
"ur10",11,"CasADi",5,8.011027,1.555736,3.387374635,3.387374635,0.002001032,1,0.015088917
"ur10",11,"CasADi",6,9.585324,1.574297,3.387373425,3.387373425,0.002003896,1,0.000001211
"ur10",12,"TetraPGA",0,0,0,1443.849220257,1443.849220257,1.695459863,0,nan
