scenario,sample_id,method,iter,elapsed_ms,iter_ms,cost,best_cost,terminal_q_error,success,stop
"stanford_tidybot",1,"CasADi",12,39.097941,5.102314,6.615208892,6.615208892,0.007614476,1,0.001295125
"stanford_tidybot",1,"CasADi",13,43.70329,4.605349,6.61520861,6.61520861,0.007614819,1,0.000000282
"stanford_tidybot",2,"TetraPGA",0,0,0,2872.906723419,2872.906723419,2.395845023,0,nan
"stanford_tidybot",2,"TetraPGA",1,1.534161,1.534161,1652.539796413,1652.539796413,1.807359636,0,2863.151719068
"stanford_tidybot",2,"TetraPGA",2,2.75215,1.217989,583.325472907,583.325472907,0.945813845,0,1642.779938906
"stanford_tidybot",2,"TetraPGA",3,4.268942,1.516792,479.663311952,479.663311952,0.830328157,0,573.569904151
"stanford_tidybot",2,"TetraPGA",4,5.623272,1.35433,409.06332192,409.06332192,0.63130336,0,469.908943243
"stanford_tidybot",2,"TetraPGA",5,6.975709,1.352437,282.404126837,282.404126837,0.479446746,0,399.310816887
"stanford_tidybot",2,"TetraPGA",6,8.163525,1.187816,144.784335273,144.784335273,0.253399248,0,272.652787114
"stanford_tidybot",2,"TetraPGA",7,9.18924,1.025715,22.9507512,22.9507512,0.020253121,0,135.034176494
"stanford_tidybot",2,"TetraPGA",8,10.20772,1.01848,9.825107827,9.825107827,0.009403565,1,13.200739777
"stanford_tidybot",2,"TetraPGA",9,11.248573,1.040853,9.750022904,9.750022904,0.009445904,1,0.075084921
"stanford_tidybot",2,"TetraPGA",10,12.303006,1.054433,9.750022903,9.750022903,0.009445899,1,0.000000001
"stanford_tidybot",2,"Pinocchio",0,0,0,2906.233880961,2906.233880961,2.395845023,0,nan
"stanford_tidybot",2,"Pinocchio",1,1.413883,1.413883,2257.111993917,2257.111993917,2.093364887,0,2896.312021129
"stanford_tidybot",2,"Pinocchio",2,2.469552,1.055669,1925.553328472,1925.553328472,1.543872206,0,2247.255715055
"stanford_tidybot",2,"Pinocchio",3,3.548611,1.079059,1725.535072779,1725.535072779,1.176232152,0,1915.766224207
"stanford_tidybot",2,"Pinocchio",4,4.510553,0.961942,1242.190363592,1242.190363592,0.622470038,0,1715.762475268
"stanford_tidybot",2,"Pinocchio",5,5.341791,0.831238,419.556417862,419.556417862,0.090319701,0,1232.434392957
