robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,reference_build_ms,problem_build_ms,warm_start_ms,initial_calc_ms,solver_setup_ms,mpc_pipeline_time_ms,publish_command_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,6.642545615,0.318865515,0.230137861,0.027708376,34.037864,0.069826,1.321969,0.020366,5.476485,0.033895,41.262017,0.035858,41.386505,4.254733,1,0,0,1.445465848,0.032457522,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.013745931997981223 -1.5074844975577379 -0.021677189663811026 -1.6045896153535022 -0.017075857476778217 -0.035947864124538743,-0.067600087792326014 -0.027128902896074326 0.0060805522153923892 0.025956170638562009 0.035838169336053161 0.026089773606741952,-0.21207862492130319 -1.712556547238083 -0.067173229335423412 -1.5442343812212964 0.081921583413898394 0.033129461813284168,0.013946115627083958 0.087480326909431735 0.1421590450033986 0.12564762173706309 0.069404554450891998 0.086055868853142967,-0.02307065328082274 -1.5125590728927001 -0.020897003000059509 -1.600534084886361 -0.011865189239761764 -0.031981022282175323,-0.57750426667451449 -0.27818737332078863 0.082257854697802169 0.27652980057984711 0.33878575844625514 0.26438224431364671,-0.28416819917989855 -76.501522522369171 -29.85553892851097 -1.494088139497789 0.27313805773871336 0.0092838190744793398,-3.3111326501053497 -9.1437641081856782 -2.096547629631516 0.40362438829379244 0.4429643123942455 0.35732878058512085
ur,tetrapga,6.684036293,0.315182779,0.234079069,0.01809101,39.634687,0.070865,1.456206,0.018841,5.507234,0.036646,47.02983,0.031956,47.150399,4.954335875,1,0,0,1.38295445,0.037631224,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.016026271282566059 -1.5084920981187233 -0.021542996881124401 -1.6037374887261775 -0.015889966476509004 -0.035082772985674103,-0.046668572657844312 -0.022599567566378129 0.0017175061098243555 0.017396291655091642 0.024362922597753085 0.017752377192785392,-0.21138609599761507 -1.7088530274040004 -0.061249648173905658 -1.5390598584576101 0.084719030667837356 0.036668443340168111,0.019428654608200906 0.091022115020070404 0.14334628950086817 0.12375283096979474 0.065424224917744897 0.08451931646423512,-0.025907575257368271 -1.5138302764789433 -0.020366178758471007 -1.5990542575965305 -0.010152373823772147 -0.030601154558683716,-0.57475325958903556 -0.28599397196887144 0.0865403353337173 0.28508518003752914 0.33987692285872095 0.26941366110503717,3.5534845350918038 -71.314207547141748 -28.500644208122328 -1.7035347307853264 0.32574243947761944 0.0039417943373315128,0.073774038683779963 -5.9700334261779062 -1.3136403777928081 -0.12529557104517153 -0.072128224187856915 -0.054711302162914421
ur,tetrapga,6.731282681,0.310862334,0.230777831,0.00882569,34.061111,0.069806,1.315873,0.017983,5.495062,0.034894,41.2481,0.029013,41.362912,4.257638875,1,0,0,1.336580613,0.026168157,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.018596626055195461 -1.5096677431637426 -0.021341651059426581 -1.602687640302116 -0.014493641140586992 -0.034040406901849861,-0.044243072771952344 -0.022352425100024668 0.0041545410843407699 0.021589066967543046 0.026686876615859528 0.020798059706356634,-0.21032181789064544 -1.7044602403909725 -0.054449755302270864 -1.5332682091858167 0.087700485657511082 0.040618022787440873,0.025612458122399737 0.094902690199067469 0.14445935868654369 0.1213766125206262 0.060762251754999407 0.082650486300721304,-0.026604007921926014 -1.5138323734074284 -0.019931787454101832 -1.598441394909687 -0.0095757059252697362 -0.030071916867603191,-0.54398942004387829 -0.26042093378207021 0.11526601892122212 0.30369471807658477 0.34341340841640916 0.28110850492096384,-0.7568746221203968 -70.133978417059353 -26.519401630852624 -1.2121675675219827 0.22194920610243893 0.010626747971632704,-0.050265832093941754 -2.9124776970193125 0.30733344370101179 0.13864883916903636 -0.011721143800130562 0.044637069121549189
ur,tetrapga,6.77273738,0.307954828,0.229119002,0.013695555,39.582667,0.069527,1.435051,0.020199,5.480152,0.033986,46.921713,0.032244,47.042328,4.947833375,1,0,0,1.280361367,0.038893391,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.020043192040297867 -1.5103293046812458 -0.021152416697784213 -1.6019776600937672 -0.013621818170163965 -0.033358669493010355,-0.029931841075437858 -0.01210853916937925 0.0047546749287452486 0.014624554052662117 0.017864242675046622 0.013987525852054762,-0.20914860553841522 -1.7004579085287237 -0.048444675933428778 -1.5282830968159185 0.090132697636996328 0.044008489564413306,0.030980144493183658 0.098169768793573475 0.14522544054922829 0.11910322257214355 0.056564741729578302 0.080908261981055121,-0.029296263709913554 -1.5151053165375028 -0.019287167759926623 -1.5968426857620908 -0.0078402354148162014 -0.028613638090692343,-0.54155822867809211 -0.26858915309353937 0.1187221909359899 0.31034727779358223 0.34337535681164666 0.28499625822384017,2.9920433710929517 -65.180126079165774 -25.545781233626279 -1.4703759710719821 0.28204915259880248 0.0046933467492111039,-0.16163092520315558 -4.5195330761125661 -0.74155261788898486 -0.065720963523745013 -0.06111943544666687 -0.043066796712103894
ur,tetrapga,6.819879889,0.304067914,0.225376072,0.016206702,34.059207,0.070454,1.482716,0.019546,5.481366,0.03419,41.402907,0.029667,41.519831,4.257400875,1,0,0,1.235459021,0.027062369,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.02216669447873609 -1.5110899562116633 -0.020705249467267615 -1.600890994552558 -0.012345395305879666 -0.032341750223318359,-0.043694638079198114 -0.015958445304001895 0.010397899754682277 0.024747097445795851 0.027918846364302554 0.022823527973256229,-0.20754564402939013 -1.6957454784583104 -0.041582502413792188 -1.5227332899472323 0.092684566418837586 0.047773793157083785,0.037011223957925957 0.10172404061498112 0.14585658868729573 0.11630800942775937 0.051677689906075845 0.078813086220090492,-0.029834172479799709 -1.5150677964904182 -0.018855271323501357 -1.5962623223813996 -0.0073356861462667159 -0.028120703228695421,-0.51283705262374624 -0.24627019654992915 0.14261719391147759 0.32556489566134639 0.34464141943615723 0.2946240618217465,-0.82419298234612803 -63.945877389586713 -23.314925176205701 -0.96497672879120755 0.17911429945015328 0.0115941048980901,-0.94106480180118979 -5.3482117177609325 -0.67988022062307607 0.20088359167220915 0.13619966355124546 0.147905129348473
ur,tetrapga,6.861500757,0.301073625,0.226870863,0.017093149,39.415639,0.069412,1.316976,0.018066,5.495914,0.033584,46.675878,0.03495,46.799012,4.926954875,1,0,0,1.187096024,0.034757125,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.023616837583680144 -1.5115924115010249 -0.020341804245829154 -1.6000774208485622 -0.011428823679392273 -0.031590368204489287,-0.029887807461653301 -0.0098142082653041827 0.0077766297785351393 0.016707422578165831 0.018798195093819213 0.015417408476810113,-0.20589562536053238 -1.6914488929887332 -0.03550396434840538 -1.5179470059430686 0.094743991622291066 0.051013833874382797,0.042265307838529609 0.10471586626934869 0.14620101018554574 0.11365832258821139 0.047269433744634902 0.076864790383651058,-0.032355326727355721 -1.5162376654872649 -0.018060457890893444 -1.5945676929062398 -0.0056095682312890327 -0.026606000770104922,-0.50943652290126273 -0.25483963227046558 0.1458059323921308 0.33105080764046046 0.34367568548225402 0.29776514844787993,2.6202838435922833 -59.021758707138247 -22.575880196455319 -1.2468161184723581 0.24118721879039168 0.0053066684417144537,0.0058210860226211025 -5.6407390905715147 -1.276988799353262 -0.12283137954273116 -0.054698431673045889 -0.047524484577635917
ur,tetrapga,6.908401552,0.297034641,0.225836435,0.017072603,34.049016,0.070553,1.572996,0.020699,5.494248,0.034466,41.531541,0.031924,41.651868,4.256127,1,0,0,1.142274489,0.0160777,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.025678002208095095 -1.5123083999260412 -0.019767418648508023 -1.5988754423944682 -0.010112228196022307 -0.030494809912314753,-0.041155561357274675 -0.015480664489094319 0.012248590572407276 0.026471245658880312 0.027994967936404568 0.023897579193614304,-0.2037761592386938 -1.6864618182376367 -0.028642541278955561 -1.5126902234004316 0.096842587644559802 0.054565279039347714,0.048099711042441519 0.10791889878527619 0.14634975286875493 0.11047287092911946 0.042205000637703619 0.074561369064733013,-0.032860481334775649 -1.5161649353810511 -0.017590006828710307 -1.5939721723299898 -0.0051182574722132756 -0.02610389988891023,-0.48047737160779314 -0.23648794767279566 0.16549147987050261 0.343674563118882 0.34283029178023428 0.30581333685270545,-0.95460730294744955 -57.159482081119371 -19.845267791814187 -0.70036922455719497 0.13263742227653011 0.012539240751053993,-0.65899775761229762 -5.6339590634006527 -0.84870492023945587 0.15198787281042314 0.11213575839176393 0.12962494283634385
ur,tetrapga,6.950144671,0.293940014,0.227091232,0.017294746,28.745333,0.069673,1.619866,0.019689,5.521037,0.033855,36.33279,0.034489,36.453799,3.593166625,1,0,0,1.111938806,0.024639108,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.027038174678486532 -1.5128055337128776 -0.019347880867839923 -1.5980064159558389 -0.0091938474520369996 -0.029708899155059098,-0.028007624489464776 -0.0099079863232020161 0.0088158660847699917 0.01783587205124075 0.01883812546136563 0.016125605655032262,-0.20166138937029787 -1.6819001388651034 -0.022534435732336211 -1.5081409774279126 0.098508871101256126 0.057633259873507439,0.053209894909792256 0.11061635532730267 0.14626888683774134 0.10746411823876387 0.037618276645742424 0.072417487122977173,-0.036783992322827343 -1.5182698696789807 -0.01633019338718579 -1.5912293328827616 -0.0023910198024958878 -0.023665809422600124,-0.49043913673297457 -0.26311690061422999 0.15747672993726325 0.34285507897687051 0.34090490781460847 0.3047614636040179,5.699882171371204 -50.404720290765141 -20.523906431379864 -1.4632827181579806 0.28973671385003325 -0.0015522238229695104,0.021018958232417617 -5.7072660292033106 -1.355431965334688 -0.13997164736247214 -0.05254381773007033 -0.049718594889249346
ur,tetrapga,6.98670769,0.290650547,0.228019656,0.019397784,34.075214,0.070453,1.37833,0.019367,5.509444,0.03648,41.36167,0.031681,41.480615,4.25940175,1,0,0,1.06125824,0.001854295,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.028594259028230595 -1.5133696818549718 -0.018822996068148214 -1.5969837221545247 -0.0081377365378322471 -0.028793826372385294,-0.037937118146503489 -0.014535465003147816 0.012426943708437362 0.024754411560491928 0.025610183796435031 0.022214059718035056,-0.19963509253911224 -1.6778143413069628 -0.017190242012416129 -1.504261969609741 0.099809992347393336 0.060245638924747422,0.057617781055150974 0.11285809433674228 0.14603331701185732 0.1046977937996949 0.033544870885582743 0.070469001259203023,-0.036307484000752815 -1.5177111040987903 -0.016150137830932991 -1.5912660016670421 -0.0025548427381709201 -0.023726921958139024,-0.45229502903214125 -0.23641613044214257 0.17830718607877197 0.35506589677990008 0.33869212276599292 0.31286215409207674,-1.0421745584577939 -50.131332701600336 -16.346002205391507 -0.44074976877611338 0.088175813758686467 0.013447232049841678,0.15397325186842181 -6.4012687094145804 -1.6966998021667408 -0.21223017455577065 -0.06700740112148118 -0.068525631608494564
ur,tetrapga,7.02828373,0.287351891,0.226472761,0.016665355,28.515619,0.069147,1.371307,0.019922,5.469789,0.034265,35.748863,0.034567,35.874785,3.564452375,1,0,0,1.041394703,0.01606956,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.029966481343204489 -1.5138910116733046 -0.018321077704224347 -1.5960086913447593 -0.0071611154788440877 -0.027926029839682204,-0.028955019410826059 -0.010461984514686119 0.011114992850843523 0.020817876101349032 0.020710069506291531 0.018500846229253201,-0.19713677068704819 -1.673071542212093 -0.011127512558981619 -1.4999769226291502 0.1011073749409019 0.0631280642583915,0.062548171176399742 0.11526753523865838 0.14557902718784715 0.10140747405438789 0.028855568631497505 0.068175351152745436,-0.039992401539666753 -1.5197904544995153 -0.014764494773291652 -1.588431050801961 0.00013888151138334213 -0.021232935058199523,-0.46061493074340343 -0.25991888905606064 0.17320545619218741 0.35436902346492677 0.33671572496113233 0.31174852416530396,4.9164850869502814 -43.879384704517747 -17.686324595552669 -1.2554622096010388 0.24883511564658292 -0.0012932671895555694,0.0048589703475272472 -5.4995670127273115 -1.3209813340016154 -0.16019538756518159 -0.057727824595952271 -0.057044160787121712
ur,tetrapga,7.064254457,0.283384183,0.232603001,0.021222883,28.631332,0.070555,1.315272,0.021518,5.508264,0.046671,35.906489,0.031998,36.027214,3.5789165,1,0,0,1.03396332,0.021574802,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.031857251362819701 -1.5146234253328561 -0.01759244771444422 -1.594661695552156 -0.0058320245226854295 -0.026737175830245756,-0.049869284532042334 -0.021098181865645198 0.018345104074796014 0.035187592316739208 0.034843358747555217 0.031185209736553681,-0.19481126625044479 -1.6688896414080749 -0.00590042406573378 -1.4963822653490308 0.1020716811750141 0.065543697153094285,0.066739942951398359 0.11723038964440467 0.14502649509547708 0.09843979636742245 0.024754144536650102 0.066125762689628012,-0.034955863610119195 -1.5161161255629709 -0.015830935404262881 -1.5916421095508306 -0.0031983946849502517 -0.024123425415666793,-0.38732653091243679 -0.18658752876435053 0.22018903877266741 0.37744825016566219 0.32920372971689732 0.32671880182237034,-6.83707893180779 -46.681481700159146 -10.070145131320814 0.71869166372930882 -0.13598649327438248 0.028652279485716966,0.28571348505991523 -7.0035513289967639 -2.0421675483116601 -0.30972126070173545 -0.088172893296069255 -0.096226701157270611
ur,tetrapga,7.100379568,0.28005888,0.228461385,0.015254153,28.637006,0.071419,1.586965,0.018533,5.491689,0.035007,36.083465,0.030988,36.202059,3.57962575,1,0,0,0.981752581,0.016849091,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.033223106390882204 -1.5152345093493265 -0.01706267940885587 -1.593623576968658 -0.0048279622518475826 -0.025819395380971097,-0.030759709758852293 -0.01351178323180688 0.012539469294641324 0.024071431376412589 0.023051362857891951 0.021245724897236459,-0.19232532261004986 -1.6646208063940906 -0.00067358019514527614 -1.4928816067444335 0.10289096771965875 0.067894426087588042,0.070877394598243409 0.11908639583241225 0.1443233580830624 0.095349623508909936 0.020598375992210941 0.064008267850108866,-0.036191838450872538 -1.5166971766101001 -0.015254262730912398 -1.5905775120614722 -0.002230928771792963 -0.023190257511410687,-0.37109150749879211 -0.18283340759671127 0.2260520847429342 0.38075811339821708 0.32462918500682747 0.32864223369505147,-7.187793991250027 -43.814443559812077 -8.226000907318074 0.9054534453673857 -0.1702193368753438 0.030102546796034697,-0.040452644920662806 -5.0338703551069557 -1.1822266876322161 -0.17547303383616963 -0.065642075272036138 -0.065501309135711949
ur,tetrapga,7.136673473,0.275864189,0.235263058,0.020254372,28.533997,0.069386,1.314743,0.017976,5.476177,0.032815,35.688982,0.028938,35.803163,3.566749625,1,0,0,0.941621742,0.004727031,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.035090259692620036 -1.5160391594979976 -0.016265575945929329 -1.5921674511364166 -0.0034488541651915509 -0.024544438718360685,-0.049552607790331514 -0.022843444116844157 0.020546709006492057 0.038283320267475086 0.036331344918249152 0.033623428141966713,-0.18967861781684575 -1.6602666358643137 0.0045494081663135077 -1.4894789669986308 0.10356229731196266 0.070178052159160342,0.07495807879566975 0.1208333052863253 0.14346813823350707 0.092137421615860818 0.016390633402386494 0.061822948734520926,-0.037935306731605112 -1.5175008970783317 -0.014429044247598725 -1.5891072755823532 -0.00090098470056258761 -0.021910045558648863,-0.3556308798731348 -0.18271719754176016 0.2295664622913256 0.38252194425790886 0.31848368307862046 0.32929914496397766,-6.2521071031815838 -39.759661809860745 -6.4288177225789855 0.96581807091734939 -0.17647677918191423 0.029285726294978612,0.25295644321630562 -6.6839427582563076 -1.974439176867385 -0.32928136945247388 -0.092440529741459943 -0.103745442708437
ur,tetrapga,7.172567105,0.27423577,0.223170664,0.006256725,28.542936,0.069446,1.514824,0.018454,5.476142,0.033523,35.975855,0.035187,36.099216,3.567867,1,0,0,0.90731883,0.014520174,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.035268128945147692 -1.5161430452625637 -0.01611496070786006 -1.5918699576591326 -0.0032146738474321747 -0.024283520613922135,0.0042725428167606659 0.0054167712503394531 0.0027942167655919613 0.002127627744022424 0.0002376263518734973 0.0016248825145747971,-0.18691683648947935 -1.6559002401022438 0.0096816375315677532 -1.4862303778512471 0.10407551391019372 0.072357483730393857,0.07891572040121983 0.12244353146409051 0.142476580595671 0.088857813028699759 0.012201692147686433 0.059606362694977932,-0.040897480421236206 -1.5191372426400536 -0.01254220017661163 -1.5860427625087934 0.0016275841196143888 -0.019285468786811026,-0.37027171120388647 -0.20454319521522082 0.23585550887338683 0.38306413419496521 0.316071102522122 0.32807209647972951,3.154367277425699 -32.565159974534446 -12.480492716285006 -0.8453468941561364 0.16355326710853019 -0.00069011571649520522,-0.55232741488703141 -2.0647191367315827 0.12520159119496554 0.060900187589140842 -0.016700125250021181 -0.0048769477568200159
ur,tetrapga,7.208771025,0.272671895,0.218331661,0.016258038,28.556037,0.071384,1.487831,0.021696,5.489628,0.036238,35.915414,0.029367,36.032919,3.569504625,1,0,0,0.8886492,0.014066801,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.035457212340814934 -1.5159934816048695 -0.015823864791842165 -1.591545147401755 -0.0029761044158689749 -0.024011945395954262,-0.0072267120527828004 0.0051155133404795598 0.0096417141604171787 0.0099682252531314835 0.0075249166945631045 0.0083429141739156595,-0.18398874303183868 -1.6514397036266766 0.014819544885889749 -1.4830747731526712 0.10444042209530033 0.074474179970758878,0.082825980104592772 0.12394816236170815 0.14133066086436832 0.0854496183759067 0.0079532876993641793 0.057316635555944656,-0.043836321168947846 -1.520874622416617 -0.010700242895423123 -1.5829929518440953 0.0041424681566724804 -0.016670591887934655,-0.3673550934639549 -0.21717247207042933 0.23024466014856335 0.38122633308726112 0.31436050463226151 0.32685961235954625,3.4185986993153059 -29.748137054822863 -11.817749248978615 -0.84695018007567835 0.17176624875825999 -0.00090593901392213398,-0.067473754399827612 -5.3651526602570812 -1.3366339079353722 -0.099956887762346014 -0.015797953044056179 -0.025715682701928699
ur,tetrapga,7.244894611,0.270392537,0.219922714,0.020647216,33.988622,0.069795,1.305261,0.019149,5.457829,0.034986,41.151172,0.02839,41.270243,4.24857775,1,0,0,0.855840767,0.006999278,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.03609615646250329 -1.5159620940477709 -0.015300222910749799 -1.590887254695261 -0.00243068659630801 -0.023453455267243545,-0.018757785839127902 -0.00021078392892073699 0.014454522252137687 0.018381978563363828 0.01543602993685891 0.01567115012962236,-0.18092757112394037 -1.6469369519031181 0.019902082716925687 -1.4800509118140357 0.10465087148056731 0.076502609004136468,0.086642977660293982 0.12532869508971156 0.14004253979891321 0.081952107849323802 0.0036956168879495963 0.054979796016196215,-0.042682867003807023 -1.51999888893502 -0.01109875097810455 -1.5838466953967352 0.0033315922009788885 -0.017410507875643931,-0.33957852351018158 -0.19756633785327193 0.23768524062273885 0.38667598411787363 0.30946267759958168 0.33143946274314628,-1.6289116318906713 -30.377189199504276 -6.4576839021284522 0.30228841446684906 -0.045553746281603996 0.01587360637786173,0.16377600945904192 -6.8135813605049407 -2.0037400459420738 -0.20551697523478651 -0.028853313253457413 -0.048372246210533376
ur,tetrapga,7.286264897,0.26629714,0.226211002,0.021901964,34.550747,0.070277,1.554246,0.019815,5.461235,0.037883,42.104373,0.032603,42.224531,4.318843375,1,0,0,0.830715643,0.009504575,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.037548950285231149 -1.5163835344424279 -0.014270112991607712 -1.5894058709825754 -0.0012047186145866286 -0.022192450288879718,-0.034057705948014445 -0.011563576249874908 0.023746828214453543 0.0345649899015791 0.02863344258125964 0.029516264109273369,-0.17725452408911094 -1.6417219036158448 0.02566217323174308 -1.4767453361009364 0.10470259795948776 0.078720727978386473,0.090906912438533577 0.12676024257405583 0.13839142398844353 0.077832310983621547 -0.0011974554555523684 0.052241927078185084,-0.042682882707316239 -1.5197120134625415 -0.010705952277445053 -1.5835033720535177 0.0034852913202234898 -0.017132056195497479,-0.32087175784964417 -0.19010022172719157 0.24730996342638473 0.3903638920172241 0.30273181587842002 0.33367786084554352,-1.4899745719011972 -27.337029782077533 -5.0013112716865047 0.38389791596928458 -0.06170426297545295 0.015469584990037089,0.26482143573812778 -7.227648142858925 -2.2823401240352936 -0.33249503908973566 -0.063555154288221782 -0.091103563655373421
ur,tetrapga,7.328598436,0.26070825,0.235770877,0.020959873,29.095939,0.070294,1.542343,0.019455,6.275325,0.050001,37.396212,0.032522,37.516112,3.636992375,1,0,0,0.819115569,0.02772695,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.039660212121590772 -1.5173090739858821 -0.012849733519342411 -1.5872290348589622 0.0005904672539935906 -0.020334771004641712,-0.04229811827369398 -0.020427809555606892 0.0277853956190811 0.043453787039294457 0.035936966445115168 0.037204434042455971,-0.17331591326696799 -1.6363276168920071 0.031481622177783983 -1.4735417892976668 0.10454570178509384 0.080871859233678484,0.095147203155827517 0.1280585117922122 0.13650963384563614 0.073495737864390009 -0.0062163135556549259 0.049375089669079941,-0.041873449235181971 -1.5186548495646817 -0.010809952872932044 -1.5840895807393907 0.0028915690318245231 -0.017653685031112254,-0.27665463919889954 -0.16822194734994564 0.25497258080129609 0.39243176494643706 0.28763772222886663 0.33513574669118246,-4.9978339255061597 -24.198678648819978 1.898520855321939 1.5372183436213973 -0.27198894535662554 0.030867690603363838,0.25255450972667859 -6.9167582131685776 -2.2313728699727307 -0.39009855709355179 -0.085137614497568848 -0.11481525774244972
ur,tetrapga,7.366219327,0.257538906,0.227262714,0.016699023,28.576513,0.070107,1.391246,0.018065,5.458502,0.035347,35.878919,0.036999,36.00216,3.572064125,1,0,0,0.777986513,0.026180665,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.040530512317477535 -1.5177423552769505 -0.012222991274479867 -1.586239995788792 0.0013845718247397962 -0.019485506365001435,-0.021532228589682602 -0.010269718655157398 0.015746210311581497 0.024561260777382618 0.019692904719030443 0.021068444289552696,-0.16966721311806585 -1.6314904972678257 0.036583220881330439 -1.4708508639223938 0.1042278674204017 0.08268062908908215,0.098807639533254846 0.12906979049518683 0.13467621423123435 0.069544163185306887 -0.010680549461227569 0.046774563266680745,-0.042604852869235085 -1.5190530893477721 -0.010154253864171382 -1.5830986533947347 0.0036257762201578744 -0.016803594889522766,-0.2592925689696941 -0.1638417588527083 0.25859217628856068 0.39266779925717665 0.28015054942725981 0.33523893443483366,-5.3175720161922664 -21.481556785326671 3.9160752751907069 1.7540296736416319 -0.31149959031776764 0.0327905375459078,0.0018348643433796497 -5.5106777240926021 -1.5676668644113434 -0.22221330510274129 -0.04589070783692506 -0.06498471332066913
ur,tetrapga,7.402296707,0.254803806,0.223514417,0.015412571,35.010436,0.069595,1.333552,0.019247,5.481682,0.039595,42.295159,0.037811,42.420914,4.3763045,1,0,0,0.748549024,0.000223588,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.041169906830276395 -1.5180255269586955 -0.011682927875109484 -1.5854243635412388 0.0020112979808873345 -0.018788285109841447,-0.014979495413052473 -0.0054176208070541264 0.013809013963015974 0.019720952817956286 0.014902737915213141 0.016816402517572507,-0.16604064958906128 -1.6268184150092901 0.041408146279422353 -1.4684114966642179 0.10376533088627585 0.084322472241285903,0.10221974603670038 0.12991289755739183 0.13277749727430244 0.065672485676859946 -0.014960177131043261 0.044236216577553979,-0.043929954330761661 -1.5198879093544235 -0.0087640818132091753 -1.5811146626269439 0.0050206642655552854 -0.015118925422974817,-0.25532181012573962 -0.16857515014872715 0.26931363205390707 0.39335573013038461 0.2752658956290851 0.33462682208841132,-1.9778848640397484 -17.239419936741537 0.29597452567639237 0.79749587689006463 -0.13957255805960145 0.016783621269862811,-0.07586299496489346 -5.0861484492188538 -1.3863996739015931 -0.17916044142202736 -0.033912469673300194 -0.051852942046984651
ur,tetrapga,7.44482625,0.252582006,0.217813012,0.014907726,34.089764,0.069591,1.385561,0.020646,5.479017,0.037565,41.413295,0.037969,41.537941,4.2612205,1,0,0,0.727960266,0.001569474,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,-0.041421383815615373 -1.5179785451347785 -0.011302437480004751 -1.5849531716761229 0.0023285050609816674 -0.018389038138643385,-0.004259237514038062 0.0044257136090294713 0.0087269894674354143 0.0089391234390936991 0.0056624800112686207 0.0074662524038040211,-0.1616099614823216 -1.621274932699617 0.047004476133486309 -1.4657172488423098 0.10302193132742936 0.086139255439629817,0.10611520339434501 0.13074671578723612 0.1303651011767073 0.061010385162765045 -0.019996984591026813 0.041190737263485169,-0.044612385674805341 -1.5202507755997057 -0.0078436051072582058 -1.5798852090977675 0.0058268201565531905 -0.014075611738471086,-0.24208957520210339 -0.16469354438810663 0.27370681741859476 0.39358850672073542 0.26902943666058932 0.3347962552922521,-1.9842073150899078 -15.177030103904146 1.3150656017372624 0.87816809122673201 -0.15239333898077972 0.017350044118671765,-0.13318588939091569 -4.919549546428243 -1.2812170877726388 -0.10340302619715658 -0.0075015107406972703 -0.022998658837501296
