scenario,method,sample_id,seed,dof,horizon,max_iterations,perturbation,level,solver_failed,solver_converged,solve_ms,solver_final_iter,solver_final_cost,solver_final_stop,planning_terminal_rmse,mpc_steps,mpc_failed_steps,mpc_converged_steps,mean_mpc_solve_ms,max_mpc_solve_ms,rollout_finite,rollout_terminal_error_norm,rollout_terminal_rmse,rollout_trajectory_rmse,max_abs_q,max_abs_dq,rms_tau,max_tau_ratio,success,failure_message
"ur10","TetraPGA",8,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.7579115,3,0.995881731,0.000000058,0.00023531,50,0,50,1.7579115,1.766824,1,0.31188236,0.12732544,0.134098198,0.415833577,0.776588471,57.697808827,0.440125816,1,""
"ur10","TetraPGA",8,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,1.75901032,3,0.995881731,0.000000058,0.00023531,50,0,50,1.75901032,1.768922,1,0.590190674,0.240944334,0.159936179,0.535170115,0.942092063,61.492629845,0.473763729,1,""
"ur10","TetraPGA",8,20260624,6,50,25,"com_offset",0.01,0,1,1.759399,3,0.995881731,0.000000058,0.00023531,50,0,50,1.759399,1.766989,1,1.725177885,0.704300922,0.600294796,1.735560653,4.298823553,49.285326844,0.367122745,0,""
"ur10","TetraPGA",8,20260624,6,50,25,"com_offset",0.02,0,1,1.7588522,3,0.995881731,0.000000058,0.00023531,50,0,50,1.7588522,1.769883,1,1.94965149,0.795941888,0.704391144,1.994785897,7.496145804,49.28386043,0.367161233,0,""
"ur10","TetraPGA",8,20260624,6,50,25,"com_offset",0.05,0,1,1.75826094,3,0.995881731,0.000000058,0.00023531,50,0,50,1.75826094,1.770017,1,2.147182621,0.876583634,0.801373139,2.343962933,12.890014355,49.282642026,0.367401576,0,""
"ur10","TetraPGA",8,20260624,6,50,25,"external_force",5,0,1,1.75815186,3,0.995881731,0.000000058,0.00023531,50,0,50,1.75815186,1.780796,1,0.168712008,0.068876389,0.141061423,0.241656383,1.306457578,49.291370561,0.367105813,1,""
"ur10","TetraPGA",8,20260624,6,50,25,"external_force",10,0,1,1.70826474,3,0.995881731,0.000000058,0.00023531,50,0,50,1.70826474,1.768563,1,0.243890808,0.099568005,0.152654484,0.335606014,2.763177191,49.291207016,0.36709097,1,""
"ur10","TetraPGA",9,20260624,6,50,25,"nominal",0,0,1,1.49042936,3,0.859928598,0.000000008,0.000217415,50,0,50,1.49042936,1.765331,1,0.122774865,0.050122629,0.10326477,0.239090994,0.335232313,48.649000918,0.346999098,1,""
"ur10","TetraPGA",9,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,1.657025,3,0.859928598,0.000000008,0.000217415,50,0,50,1.657025,1.766651,1,0.478892397,0.195507003,0.154842979,0.534951549,0.688936333,35.229695008,0.331144372,1,""
"ur10","TetraPGA",9,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,1.64110716,3,0.859928598,0.000000008,0.000217415,50,0,50,1.64110716,1.766611,1,0.31544095,0.128778229,0.126109338,0.453697781,0.501348882,39.895666639,0.331144372,1,""
"ur10","TetraPGA",9,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,1.57671898,3,0.859928598,0.000000008,0.000217415,50,0,50,1.57671898,1.772017,1,0.182096803,0.074340709,0.107651962,0.352590133,0.337446327,44.387102038,0.331144372,1,""
"ur10","TetraPGA",9,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,1.75955322,3,0.859928598,0.000000008,0.000217415,50,0,50,1.75955322,1.772868,1,0.264646452,0.108041461,0.120348191,0.321008188,0.334693727,52.640755575,0.380265019,1,""
"ur10","TetraPGA",9,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.76604344,3,0.859928598,0.000000008,0.000217415,50,0,50,1.76604344,1.880426,1,0.532476122,0.217382466,0.163120342,0.445313114,0.520848611,56.343753943,0.411756617,1,""
"ur10","TetraPGA",9,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,1.76009576,3,0.859928598,0.000000008,0.000217415,50,0,50,1.76009576,1.773391,1,0.880275572,0.359370998,0.227836086,0.624122589,0.833244081,59.755228201,0.441271737,0,""
"ur10","TetraPGA",9,20260624,6,50,25,"com_offset",0.01,0,1,1.72696996,3,0.859928598,0.000000008,0.000217415,50,0,50,1.72696996,1.76841,1,0.547469401,0.223503447,0.199868857,0.368619939,0.729400282,48.646736108,0.346977364,1,""
"ur10","TetraPGA",9,20260624,6,50,25,"com_offset",0.02,0,1,1.7352265,3,0.859928598,0.000000008,0.000217415,50,0,50,1.7352265,1.777683,1,0.673157851,0.274815542,0.233145916,0.437117529,1.175633045,48.645187585,0.346946363,1,""
"ur10","TetraPGA",9,20260624,6,50,25,"com_offset",0.05,0,1,1.72581708,3,0.859928598,0.000000008,0.000217415,50,0,50,1.72581708,1.769291,1,0.94597597,0.386193073,0.301137956,0.740880948,1.658483239,48.638006667,0.346889415,0,""
"ur10","TetraPGA",9,20260624,6,50,25,"external_force",5,0,1,1.49836048,3,0.859928598,0.000000008,0.000217415,50,0,50,1.49836048,1.767718,1,0.283451314,0.115718514,0.134729253,0.239085892,3.272104403,48.64807429,0.346999098,1,""
"ur10","TetraPGA",9,20260624,6,50,25,"external_force",10,0,1,1.53318768,3,0.859928598,0.000000008,0.000217415,50,0,50,1.53318768,1.77158,1,0.485351768,0.198144029,0.187658605,0.490869038,6.705510618,48.64710289,0.346999098,1,""
"ur10","TetraPGA",10,20260624,6,50,25,"nominal",0,0,1,1.73450534,3,0.938818681,0.000000013,0.000257436,50,0,50,1.73450534,1.771401,1,0.134171263,0.054775189,0.1253781,0.223257507,0.286068938,50.351843603,0.425226005,1,""
"ur10","TetraPGA",10,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,1.75992156,3,0.938818681,0.000000013,0.000257436,50,0,50,1.75992156,1.769817,1,0.515292556,0.210367305,0.161582108,0.470250463,0.869491934,36.00440018,0.425226005,1,""
"ur10","TetraPGA",10,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,1.75922406,3,0.938818681,0.000000013,0.000257436,50,0,50,1.75922406,1.786106,1,0.325622347,0.132934766,0.134975512,0.401210165,0.667432734,40.911535425,0.425226005,1,""
"ur10","TetraPGA",10,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,1.7579955,3,0.938818681,0.000000013,0.000257436,50,0,50,1.7579955,1.767852,1,0.173906068,0.070996855,0.122267949,0.310551146,0.473219057,45.717593642,0.425226005,1,""
"ur10","TetraPGA",10,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,1.76289164,3,0.938818681,0.000000013,0.000257436,50,0,50,1.76289164,1.840463,1,0.263222778,0.107460249,0.144744325,0.2228839,0.344982217,54.753289218,0.425226005,1,""
"ur10","TetraPGA",10,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.93007026,3,0.938818681,0.000000013,0.000257436,50,0,50,1.93007026,2.279701,1,0.482565958,0.197006727,0.181288817,0.256153294,0.479942624,58.881168078,0.425226005,1,""
"ur10","TetraPGA",10,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,1.86772318,3,0.938818681,0.000000013,0.000257436,50,0,50,1.86772318,2.267584,1,0.777072439,0.317238495,0.235148888,0.386699722,0.689309751,62.716548966,0.446805139,0,""
"ur10","TetraPGA",10,20260624,6,50,25,"com_offset",0.01,0,1,1.75879136,3,0.938818681,0.000000013,0.000257436,50,0,50,1.75879136,1.771883,1,1.258482513,0.513773334,0.518688546,1.483398488,6.133973831,50.348721725,0.425226005,0,""
"ur10","TetraPGA",10,20260624,6,50,25,"com_offset",0.02,0,1,1.75975434,3,0.938818681,0.000000013,0.000257436,50,0,50,1.75975434,1.769594,1,1.345600992,0.549339304,0.57257772,1.752050868,10.01514305,50.350277818,0.425226005,0,""
"ur10","TetraPGA",10,20260624,6,50,25,"com_offset",0.05,0,1,1.76147998,3,0.938818681,0.000000013,0.000257436,50,0,50,1.76147998,1.781752,1,1.463514727,0.597477386,0.622830814,2.014875148,13.825566159,50.358126134,0.425226005,0,""
"ur10","TetraPGA",10,20260624,6,50,25,"external_force",5,0,1,1.75836718,3,0.938818681,0.000000013,0.000257436,50,0,50,1.75836718,1.778106,1,0.132790506,0.054211497,0.124654027,0.223257507,1.192478627,50.352430416,0.425226005,1,""
"ur10","TetraPGA",10,20260624,6,50,25,"external_force",10,0,1,1.75837206,3,0.938818681,0.000000013,0.000257436,50,0,50,1.75837206,1.77056,1,0.164933697,0.0673339,0.128123106,0.223257507,2.205753386,50.352956254,0.425226005,1,""
"ur10","TetraPGA",11,20260624,6,50,25,"nominal",0,0,1,1.82165616,4,0.971056324,0.00000001,0.000203289,50,0,50,1.82165616,2.267348,1,0.102088019,0.041677259,0.124670412,0.247164472,0.396025219,49.645765021,0.36838506,1,""
"ur10","TetraPGA",11,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,1.79092924,4,0.971056324,0.00000001,0.000203289,50,0,50,1.79092924,2.262911,1,0.57968454,0.236655222,0.200717709,0.298625391,0.635970772,35.474519389,0.252064984,1,""
"ur10","TetraPGA",11,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,1.81735154,4,0.971056324,0.00000001,0.000203289,50,0,50,1.81735154,2.256744,1,0.378171672,0.154387939,0.164010993,0.246555449,0.457566414,40.392999791,0.291493439,1,""
"ur10","TetraPGA",11,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,1.79591368,4,0.971056324,0.00000001,0.000203289,50,0,50,1.79591368,2.298976,1,0.223150938,0.091100989,0.139223415,0.246893795,0.40130267,45.134656037,0.330555732,1,""
"ur10","TetraPGA",11,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,1.83787676,4,0.971056324,0.00000001,0.000203289,50,0,50,1.83787676,2.256468,1,0.193358232,0.078938168,0.124705399,0.357729101,0.508334888,53.893596032,0.404550749,1,""
"ur10","TetraPGA",11,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.81740584,4,0.971056324,0.00000001,0.000203289,50,0,50,1.81740584,2.2548,1,0.448694832,0.183178898,0.147633097,0.478182256,0.673222573,57.867452912,0.438788237,1,""
"ur10","TetraPGA",11,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,1.80937026,4,0.971056324,0.00000001,0.000203289,50,0,50,1.80937026,2.269469,1,0.773182586,0.315650469,0.194303839,0.587706809,0.984685632,61.569268363,0.470998941,0,""
"ur10","TetraPGA",11,20260624,6,50,25,"com_offset",0.01,0,1,1.76298086,4,0.971056324,0.00000001,0.000203289,50,0,50,1.76298086,2.262962,1,2.114597758,0.86328092,0.737131121,1.998430252,5.944820941,49.64023202,0.368419819,0,""
"ur10","TetraPGA",11,20260624,6,50,25,"com_offset",0.02,0,1,1.77101358,4,0.971056324,0.00000001,0.000203289,50,0,50,1.77101358,2.255269,1,2.243500437,0.915905218,0.815819117,2.191633115,9.618167477,49.643572116,0.368573271,0,""
"ur10","TetraPGA",11,20260624,6,50,25,"com_offset",0.05,0,1,1.77135452,4,0.971056324,0.00000001,0.000203289,50,0,50,1.77135452,2.253694,1,2.241159732,0.914949629,0.87546126,2.647328196,13.427379758,49.655420802,0.369529537,0,""
"ur10","TetraPGA",11,20260624,6,50,25,"external_force",5,0,1,1.82396712,4,0.971056324,0.00000001,0.000203289,50,0,50,1.82396712,2.26685,1,0.243633658,0.099463024,0.138183316,0.415133728,5.732721074,49.64665686,0.368418029,1,""
"ur10","TetraPGA",11,20260624,6,50,25,"external_force",10,0,1,1.83900486,4,0.971056324,0.00000001,0.000203289,50,0,50,1.83900486,2.26845,1,0.575008066,0.23474606,0.215209863,0.849852275,11.171667523,49.647398258,0.368450518,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"nominal",0,0,1,2.47228982,4,1.138489203,0.000000003,0.000316731,50,0,50,2.47228982,3.649112,1,0.168789646,0.068908085,0.166890828,0.198099385,0.47315991,50.989624719,0.364708784,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,2.20755402,4,1.138489203,0.000000003,0.000316731,50,0,50,2.20755402,2.914768,1,0.623260649,0.254445094,0.226144317,0.430663675,0.706709093,36.206596855,0.323308083,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,2.28020814,4,1.138489203,0.000000003,0.000316731,50,0,50,2.28020814,2.775789,1,0.409197335,0.167054112,0.195590023,0.264186332,0.601017465,41.286910484,0.323308083,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,2.26539246,4,1.138489203,0.000000003,0.000316731,50,0,50,2.26539246,2.749157,1,0.262313757,0.107089143,0.177427358,0.197545601,0.525387283,46.235558982,0.325988804,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,1.90762982,4,1.138489203,0.000000003,0.000316731,50,0,50,1.90762982,2.284409,1,0.169375278,0.069147168,0.162396879,0.230416316,0.463916297,55.504528275,0.402411073,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.87107318,4,1.138489203,0.000000003,0.000316731,50,0,50,1.87107318,2.267764,1,0.336293341,0.137291181,0.168535086,0.355153633,0.61285009,59.75742069,0.438339635,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,1.84038812,4,1.138489203,0.000000003,0.000316731,50,0,50,1.84038812,2.266171,1,0.598655198,0.244399961,0.191761419,0.519193327,0.942439312,63.741802222,0.472334893,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"com_offset",0.01,0,1,2.15695624,4,1.138489203,0.000000003,0.000316731,50,0,50,2.15695624,2.269259,1,0.17997193,0.073473233,0.165329646,0.263062844,0.567142108,50.990629885,0.36472165,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"com_offset",0.02,0,1,2.14987042,4,1.138489203,0.000000003,0.000316731,50,0,50,2.14987042,2.270216,1,0.187662001,0.076612691,0.163972257,0.278039084,0.820194276,50.990753969,0.364726321,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"com_offset",0.05,0,1,2.02748818,4,1.138489203,0.000000003,0.000316731,50,0,50,2.02748818,2.265181,1,0.201292523,0.082177328,0.161734004,0.285422002,1.111580747,50.987781201,0.36471013,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"external_force",5,0,1,2.04676672,4,1.138489203,0.000000003,0.000316731,50,0,50,2.04676672,2.273492,1,0.287250178,0.117269394,0.181339084,0.48718428,4.778400085,50.990287235,0.364724758,1,""
"ur10","TetraPGA",12,20260624,6,50,25,"external_force",10,0,1,2.01584844,4,1.138489203,0.000000003,0.000316731,50,0,50,2.01584844,2.261303,1,0.546444889,0.223085192,0.234877669,0.85885407,9.417077025,50.990951464,0.364741959,1,""
"ur10","TetraPGA",13,20260624,6,50,25,"nominal",0,0,1,1.34058742,2,0.765330855,0.000019901,0.000116817,50,0,50,1.34058742,1.391298,1,0.07344671,0.029984494,0.043043783,0.239092449,0.086464458,49.724513247,0.367648651,1,""
"ur10","TetraPGA",13,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,1.6865391,2,0.765330855,0.000019901,0.000116817,50,0,50,1.6865391,1.844662,1,0.536719195,0.219114694,0.128853894,0.505160848,0.657004537,35.523750214,0.367648651,1,""
"ur10","TetraPGA",13,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,1.6743543,2,0.765330855,0.000019901,0.000116817,50,0,50,1.6743543,1.946183,1,0.3297811,0.13463257,0.081237673,0.43639295,0.460391909,40.399544919,0.367648651,1,""
"ur10","TetraPGA",13,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,1.61717766,2,0.765330855,0.000019901,0.000116817,50,0,50,1.61717766,1.842641,1,0.150209738,0.061322869,0.044954327,0.346187669,0.270741878,45.154944182,0.367648651,1,""
"ur10","TetraPGA",13,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,1.5692095,2,0.765330855,0.000019901,0.000116817,50,0,50,1.5692095,1.773673,1,0.230699419,0.094182643,0.077637014,0.208946665,0.092706091,54.053080918,0.38616635,1,""
"ur10","TetraPGA",13,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.82368488,2,0.765330855,0.000019901,0.000116817,50,0,50,1.82368488,2.302449,1,0.460364906,0.187943186,0.127742604,0.318711644,0.266423814,58.105649207,0.420250091,1,""
"ur10","TetraPGA",13,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,1.70870532,2,0.765330855,0.000019901,0.000116817,50,0,50,1.70870532,1.771494,1,0.760352291,0.310412523,0.190573542,0.439440847,0.562779673,61.868058458,0.45233046,0,""
"ur10","TetraPGA",13,20260624,6,50,25,"com_offset",0.01,0,1,1.70076752,2,0.765330855,0.000019901,0.000116817,50,0,50,1.70076752,1.772913,1,1.897705895,0.774735187,0.51140399,2.104057289,2.845486258,49.717686712,0.367648651,0,""
"ur10","TetraPGA",13,20260624,6,50,25,"com_offset",0.02,0,1,1.71949314,2,0.765330855,0.000019901,0.000116817,50,0,50,1.71949314,1.819196,1,2.258550823,0.922049512,0.770029934,2.57894168,6.232501897,49.713711256,0.367648651,0,""
"ur10","TetraPGA",13,20260624,6,50,25,"com_offset",0.05,0,1,1.72986378,2,0.765330855,0.000019901,0.000116817,50,0,50,1.72986378,1.778407,1,2.55066,1.041302585,0.964190164,3.141916476,13.825167532,49.702861599,0.367648651,0,""
"ur10","TetraPGA",13,20260624,6,50,25,"external_force",5,0,1,1.43567612,2,0.765330855,0.000019901,0.000116817,50,0,50,1.43567612,1.788174,1,0.241886037,0.098749561,0.086410645,0.522172252,3.807459963,49.724070344,0.367648651,1,""
"ur10","TetraPGA",13,20260624,6,50,25,"external_force",10,0,1,1.52438504,2,0.765330855,0.000019901,0.000116817,50,0,50,1.52438504,1.762505,1,0.469989978,0.191872605,0.15720232,0.826981817,7.604085913,49.723532624,0.367648651,1,""
"ur10","TetraPGA",14,20260624,6,50,25,"nominal",0,0,1,2.2545361,4,1.000691005,0.000000005,0.000288203,50,0,50,2.2545361,2.279402,1,0.162589408,0.066376848,0.14422984,0.219467472,0.382202865,50.096144454,0.390951869,1,""
"ur10","TetraPGA",14,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,2.25812946,4,1.000691005,0.000000005,0.000288203,50,0,50,2.25812946,2.274968,1,0.554523613,0.226383317,0.213395674,0.233235679,0.599042373,36.279069569,0.390951869,1,""
"ur10","TetraPGA",14,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,2.33927142,4,1.000691005,0.000000005,0.000288203,50,0,50,2.33927142,2.757136,1,0.396401458,0.161830217,0.183897106,0.221571798,0.459331042,41.084082827,0.390951869,1,""
"ur10","TetraPGA",14,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,2.25650574,4,1.000691005,0.000000005,0.000288203,50,0,50,2.25650574,2.292537,1,0.264325206,0.107910313,0.159958485,0.238183706,0.343836559,45.70714568,0.390951869,1,""
"ur10","TetraPGA",14,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,1.97064578,4,1.000691005,0.000000005,0.000288203,50,0,50,1.97064578,2.270339,1,0.260209721,0.106230174,0.147240162,0.318167659,0.500859685,54.221408252,0.390951869,1,""
"ur10","TetraPGA",14,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.87079962,4,1.000691005,0.000000005,0.000288203,50,0,50,1.87079962,2.266624,1,0.528109333,0.215599732,0.178917706,0.436810863,0.690472817,58.072711825,0.413376005,1,""
"ur10","TetraPGA",14,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,1.83896586,4,1.000691005,0.000000005,0.000288203,50,0,50,1.83896586,2.265864,1,0.86076802,0.351407073,0.235905901,0.666260042,1.005167753,61.650750275,0.443608123,0,""
"ur10","TetraPGA",14,20260624,6,50,25,"com_offset",0.01,0,1,1.77324564,4,1.000691005,0.000000005,0.000288203,50,0,50,1.77324564,2.27004,1,1.994592355,0.814288919,0.703085322,1.75154584,6.499784481,50.103055139,0.390951869,0,""
"ur10","TetraPGA",14,20260624,6,50,25,"com_offset",0.02,0,1,1.77141662,4,1.000691005,0.000000005,0.000288203,50,0,50,1.77141662,2.259383,1,2.172542794,0.886936882,0.796156793,1.984869783,11.091733569,50.10445717,0.390951869,0,""
"ur10","TetraPGA",14,20260624,6,50,25,"com_offset",0.05,0,1,1.771766,4,1.000691005,0.000000005,0.000288203,50,0,50,1.771766,2.265365,1,2.162913874,0.883005892,0.877314636,2.554523391,16.461528928,50.10090662,0.390951869,0,""
"ur10","TetraPGA",14,20260624,6,50,25,"external_force",5,0,1,2.18836814,4,1.000691005,0.000000005,0.000288203,50,0,50,2.18836814,2.277648,1,0.182505017,0.074507361,0.145347716,0.352001291,2.540697647,50.095297328,0.390951869,1,""
"ur10","TetraPGA",14,20260624,6,50,25,"external_force",10,0,1,2.1271441,4,1.000691005,0.000000005,0.000288203,50,0,50,2.1271441,2.268809,1,0.290743425,0.118695506,0.161774232,0.541518071,4.919269022,50.094436533,0.390951869,1,""
"ur10","TetraPGA",15,20260624,6,50,25,"nominal",0,0,1,2.33399694,4,0.962903176,0,0.000226935,50,0,50,2.33399694,2.350223,1,0.125053668,0.051052946,0.124734172,0.230142589,0.449118988,50.652711405,0.392318161,1,""
"ur10","TetraPGA",15,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,1.81832264,4,0.962903176,0,0.000226935,50,0,50,1.81832264,2.261081,1,0.924281174,0.377336209,0.253386296,0.536734395,0.702307469,35.131359751,0.392318161,0,""
"ur10","TetraPGA",15,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,2.04944234,4,0.962903176,0,0.000226935,50,0,50,2.04944234,2.332536,1,0.579102393,0.236417562,0.185681296,0.428990998,0.509381326,40.331567751,0.392318161,1,""
"ur10","TetraPGA",15,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,2.2628362,4,0.962903176,0,0.000226935,50,0,50,2.2628362,2.329137,1,0.292699982,0.119494267,0.140528596,0.30834348,0.389355807,45.53039837,0.392318161,1,""
"ur10","TetraPGA",15,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,2.33116864,4,0.962903176,0,0.000226935,50,0,50,2.33116864,2.351028,1,0.216833267,0.08852181,0.1354142,0.292803164,0.486355552,55.631673043,0.3942275,1,""
"ur10","TetraPGA",15,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,2.30077056,4,0.962903176,0,0.000226935,50,0,50,2.30077056,2.347749,1,0.3935006,0.160645947,0.16297807,0.394295029,0.496153239,60.420229408,0.433853606,1,""
"ur10","TetraPGA",15,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,2.27873056,4,0.962903176,0,0.000226935,50,0,50,2.27873056,2.781142,1,0.599139741,0.244597775,0.201055968,0.477034485,0.487811752,64.990655216,0.472659491,1,""
"ur10","TetraPGA",15,20260624,6,50,25,"com_offset",0.01,0,1,1.8826891,4,0.962903176,0,0.000226935,50,0,50,1.8826891,2.526068,1,1.995897867,0.814821892,0.716859244,2.279155292,7.900314481,50.647636792,0.392318161,0,""
"ur10","TetraPGA",15,20260624,6,50,25,"com_offset",0.02,0,1,1.80860848,4,0.962903176,0,0.000226935,50,0,50,1.80860848,2.282713,1,2.141200937,0.874141622,0.812653827,2.673568689,13.279603472,50.656969094,0.392318161,0,""
"ur10","TetraPGA",15,20260624,6,50,25,"com_offset",0.05,0,1,1.78894716,4,0.962903176,0,0.000226935,50,0,50,1.78894716,2.265081,1,2.138748863,0.873140567,0.902370959,3.299861451,18.726111916,50.697465238,0.392318161,0,""
"ur10","TetraPGA",15,20260624,6,50,25,"external_force",5,0,1,2.16390248,4,0.962903176,0,0.000226935,50,0,50,2.16390248,2.387786,1,0.129081189,0.052697175,0.124430272,0.23990092,1.554919262,50.652705293,0.392318161,1,""
"ur10","TetraPGA",15,20260624,6,50,25,"external_force",10,0,1,2.10097056,4,0.962903176,0,0.000226935,50,0,50,2.10097056,2.343708,1,0.183376019,0.074862946,0.130782874,0.351713487,2.971351882,50.652700891,0.392318161,1,""
"ur10","TetraPGA",16,20260624,6,50,25,"nominal",0,0,1,1.59448964,3,0.770420558,0.000015304,0.000054645,50,0,50,1.59448964,1.846731,1,0.041781002,0.017057023,0.029961102,0.218445354,0.105475574,50.51311669,0.39984104,1,""
"ur10","TetraPGA",16,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,1.73718084,3,0.770420558,0.000015304,0.000054645,50,0,50,1.73718084,1.84243,1,0.832533541,0.339880395,0.195027827,0.567268423,0.709484778,35.068753735,0.39984104,0,""
"ur10","TetraPGA",16,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,1.7406764,3,0.770420558,0.000015304,0.000054645,50,0,50,1.7406764,1.836937,1,0.494583261,0.201912771,0.119735927,0.416683698,0.462675645,40.245177014,0.39984104,1,""
"ur10","TetraPGA",16,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,1.77371058,3,0.770420558,0.000015304,0.000054645,50,0,50,1.77371058,1.843664,1,0.219454876,0.089592078,0.059791192,0.295681765,0.277145241,45.418117836,0.39984104,1,""
"ur10","TetraPGA",16,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,1.6637129,3,0.770420558,0.000015304,0.000054645,50,0,50,1.6637129,1.843917,1,0.164167281,0.067021012,0.052697352,0.331559204,0.269030382,55.464428818,0.39984104,1,""
"ur10","TetraPGA",16,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.86059272,3,0.770420558,0.000015304,0.000054645,50,0,50,1.86059272,2.256456,1,0.321547382,0.131271169,0.089043939,0.433307703,0.428099683,60.226039614,0.431264885,1,""
"ur10","TetraPGA",16,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,1.87925208,3,0.770420558,0.000015304,0.000054645,50,0,50,1.87925208,2.269477,1,0.505340165,0.206304258,0.129728455,0.516851189,0.580834881,64.772233497,0.469814023,1,""
"ur10","TetraPGA",16,20260624,6,50,25,"com_offset",0.01,0,1,1.5611994,3,0.770420558,0.000015304,0.000054645,50,0,50,1.5611994,1.836272,1,0.888795601,0.362849285,0.376683628,1.057398513,5.482232119,50.509164212,0.39984104,0,""
"ur10","TetraPGA",16,20260624,6,50,25,"com_offset",0.02,0,1,1.56023096,3,0.770420558,0.000015304,0.000054645,50,0,50,1.56023096,1.83492,1,0.943539431,0.38519836,0.420278794,1.320533758,8.818987782,50.51041511,0.39984104,0,""
"ur10","TetraPGA",16,20260624,6,50,25,"com_offset",0.05,0,1,1.63174576,3,0.770420558,0.000015304,0.000054645,50,0,50,1.63174576,1.839875,1,0.918902748,0.375140476,0.463787556,1.687676542,11.927067944,50.518841523,0.39984104,0,""
"ur10","TetraPGA",16,20260624,6,50,25,"external_force",5,0,1,1.59479802,3,0.770420558,0.000015304,0.000054645,50,0,50,1.59479802,1.851034,1,0.178934165,0.073049567,0.064868229,0.218446411,2.648121207,50.512629503,0.39984104,1,""
"ur10","TetraPGA",16,20260624,6,50,25,"external_force",10,0,1,1.59422376,3,0.770420558,0.000015304,0.000054645,50,0,50,1.59422376,1.847623,1,0.340945275,0.139190326,0.115159355,0.339726722,5.328138687,50.512142802,0.39984104,1,""
"ur10","TetraPGA",17,20260624,6,50,25,"nominal",0,0,1,1.81175532,4,0.883938189,0,0.000239445,50,0,50,1.81175532,2.267639,1,0.143013207,0.058384897,0.11905973,0.304095276,0.341362204,48.442956877,0.376164761,1,""
"ur10","TetraPGA",17,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,1.77091848,4,0.883938189,0,0.000239445,50,0,50,1.77091848,2.259733,1,0.943944119,0.385363573,0.231310249,0.655645529,1.038240772,33.137181482,0.376164761,0,""
